year,make,model,body_style,image_src
2001,Acura,CL,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/cl/2001/oem/2001_acura_cl_coupe_32_fq_oem_1_500.jpg
2001,Acura,Integra,"[""Hatchback"", ""Sedan""]",https://media.ed.edmunds-media.com/acura/integra/1995/oem/1995_acura_integra_sedan_special-edition_s_oem_1_500.jpg
2001,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2001/oem/2001_acura_mdx_4dr-suv_base_fq_oem_1_500.jpg
2001,Acura,NSX,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/acura/nsx/2001/oem/2001_acura_nsx_coupe_t_s_oem_1_500.jpg
2001,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2002/oem/2002_acura_rl_sedan_35_fq_oem_1_500.jpg
2001,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2001/oem/2001_acura_tl_sedan_32_fq_oem_1_500.jpg
2001,Audi,A4,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a4/2001/oem/2001_audi_a4_sedan_18t-quattro_fq_oem_1_500.jpg
2001,Audi,A6,"[""Wagon"", ""Sedan""]",https://media.ed.edmunds-media.com/audi/a6/2000/oem/2000_audi_a6_sedan_28-quattro_fq_oem_1_500.jpg
2001,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2000/oem/2000_audi_a8_sedan_quattro_fq_oem_1_500.jpg
2001,Audi,allroad,"[""Wagon""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2001,Audi,S4,"[""Wagon"", ""Sedan""]",https://media.ed.edmunds-media.com/audi/s4/2001/oem/2001_audi_s4_wagon_avant-quattro_fq_oem_1_500.jpg
2001,Audi,S8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s8/2001/oem/2001_audi_s8_sedan_quattro_fq_oem_1_500.jpg
2001,Audi,TT,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/tt/2001/oem/2001_audi_tt_convertible_180hp_fq_oem_1_500.jpg
2001,BMW,3 Series,"[""Coupe"", ""Sedan"", ""Wagon"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/3-series/2001/oem/2001_bmw_3-series_wagon_325xi_fq_oem_2_500.jpg
2001,BMW,5 Series,"[""Wagon"", ""Sedan""]",https://media.ed.edmunds-media.com/bmw/5-series/2000/oem/2000_bmw_5-series_sedan_540i_s_oem_1_500.jpg
2001,BMW,7 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/7-series/2000/oem/2000_bmw_7-series_sedan_740i_fq_oem_2_500.jpg
2001,BMW,M,"[""Hatchback"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/m/2000/oem/2000_bmw_m_convertible_base_fq_oem_2_500.jpg
2001,BMW,M3,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/m3/2001/oem/2001_bmw_m3_coupe_base_s_oem_1_500.jpg
2001,BMW,M5,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/m5/2000/oem/2000_bmw_m5_sedan_base_s_oem_1_500.jpg
2001,BMW,X5,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x5/2000/oem/2000_bmw_x5_4dr-suv_44i_s_oem_1_500.jpg
2001,BMW,Z3,"[""Convertible"", ""Hatchback""]",https://media.ed.edmunds-media.com/bmw/z3/2001/oem/2001_bmw_z3_convertible_25i_fq_oem_1_500.jpg
2001,BMW,Z8,"[""Convertible""]",https://media.ed.edmunds-media.com/bmw/z8/2000/oem/2000_bmw_z8_convertible_base_fq_oem_2_500.jpg
2001,Buick,Century,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/century/2001/oem/2001_buick_century_sedan_custom_fq_oem_1_500.jpg
2001,Buick,LeSabre,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lesabre/2000/oem/2000_buick_lesabre_sedan_limited_fq_oem_4_500.jpg
2001,Buick,Park Avenue,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/park-avenue/1999/oem/1999_buick_park-avenue_sedan_ultra_fq_oem_2_500.jpg
2001,Buick,Regal,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/regal/2001/oem/2001_buick_regal_sedan_gs_fq_oem_1_500.jpg
2001,Cadillac,Catera,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/catera/2000/oem/2000_cadillac_catera_sedan_sport_s_oem_1_500.jpg
2001,Cadillac,DeVille,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/deville/2000/oem/2000_cadillac_deville_sedan_dts_fq_oem_3_500.jpg
