year,make,model,body_style,image_src
2003,Acura,CL,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/cl/2003/oem/2003_acura_cl_coupe_32_fq_oem_2_500.jpg
2003,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2001/oem/2001_acura_mdx_4dr-suv_base_s_oem_2_500.jpg
2003,Acura,NSX,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/nsx/2002/oem/2002_acura_nsx_coupe_base_s_oem_1_500.jpg
2003,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2002/oem/2002_acura_rl_sedan_35_fq_oem_1_500.jpg
2003,Acura,RSX,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/rsx/2002/oem/2002_acura_rsx_2dr-hatchback_base_fq_oem_1_500.jpg
2003,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2002/oem/2002_acura_tl_sedan_32_fq_oem_2_500.jpg
2003,Audi,A4,"[""Wagon"", ""Sedan"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/a4/2002/oem/2002_audi_a4_sedan_18t_fq_oem_1_500.jpg
2003,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/2001/oem/2001_audi_a6_sedan_42-quattro_fq_oem_1_500.jpg
2003,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2002/oem/2002_audi_a8_sedan_l-quattro_s_oem_1_500.jpg
2003,Audi,allroad,"[""Wagon""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Audi,RS 6,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/rs-6/2003/oem/2003_audi_rs-6_sedan_quattro_fq_oem_1_500.jpg
2003,Audi,S6,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/s6/2002/oem/2002_audi_s6_wagon_avant-quattro_fq_oem_1_500.jpg
2003,Audi,S8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s8/2002/oem/2002_audi_s8_sedan_quattro_fq_oem_2_500.jpg
2003,Audi,TT,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/tt/2001/oem/2001_audi_tt_convertible_180hp_fq_oem_1_500.jpg
2003,BMW,3 Series,"[""Sedan"", ""Convertible"", ""Coupe"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/3-series/2003/oem/2003_bmw_3-series_coupe_325ci_fq_oem_1_500.jpg
2003,BMW,5 Series,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/5-series/2001/oem/2001_bmw_5-series_wagon_525i_fq_oem_3_500.jpg
2003,BMW,7 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/7-series/2002/oem/2002_bmw_7-series_sedan_745i_fq_oem_3_500.jpg
2003,BMW,M3,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/m3/2001/oem/2001_bmw_m3_coupe_base_s_oem_1_500.jpg
2003,BMW,M5,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/m5/2000/oem/2000_bmw_m5_sedan_base_s_oem_1_500.jpg
2003,BMW,X5,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x5/2002/oem/2002_bmw_x5_4dr-suv_30i_fq_oem_1_500.jpg
2003,BMW,Z4,"[""Convertible""]",https://media.ed.edmunds-media.com/bmw/z4/2003/oem/2003_bmw_z4_convertible_25i_fq_oem_1_500.jpg
2003,BMW,Z8,"[""Convertible""]",https://media.ed.edmunds-media.com/bmw/z8/2000/oem/2000_bmw_z8_convertible_base_fq_oem_2_500.jpg
2003,Buick,Century,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/century/2003/oem/2003_buick_century_sedan_base_fq_oem_1_500.jpg
2003,Buick,LeSabre,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lesabre/2000/oem/2000_buick_lesabre_sedan_limited_fq_oem_4_500.jpg
2003,Buick,Park Avenue,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/park-avenue/2003/oem/2003_buick_park-avenue_sedan_ultra_fq_oem_1_500.jpg
2003,Buick,Regal,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/regal/2003/oem/2003_buick_regal_sedan_gs_fq_oem_1_500.jpg
2003,Buick,Rendezvous,"[""SUV""]",https://media.ed.edmunds-media.com/buick/rendezvous/2002/oem/2002_buick_rendezvous_4dr-suv_cx_fq_oem_3_500.jpg
2003,Cadillac,CTS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/cts/2003/oem/2003_cadillac_cts_sedan_base_s_oem_1_500.jpg
2003,Cadillac,DeVille,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/deville/2002/oem/2002_cadillac_deville_sedan_base_fq_oem_1_500.jpg
2003,Cadillac,Escalade,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade/2003/oem/2003_cadillac_escalade_4dr-suv_base_fq_oem_1_500.jpg
2003,Cadillac,Escalade ESV,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade-esv/2003/oem/2003_cadillac_escalade-esv_4dr-suv_base_fq_oem_1_500.jpg
2003,Cadillac,Escalade EXT,"[""Pickup""]",https://media.ed.edmunds-media.com/cadillac/escalade-ext/2002/oem/2002_cadillac_escalade-ext_crew-cab-pickup_base_s_oem_1_500.jpg
2003,Cadillac,Seville,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/seville/2001/oem/2001_cadillac_seville_sedan_sts_s_oem_1_500.jpg
2003,Chevrolet,Astro Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Astro Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Avalanche 1500,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Avalanche 2500,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Blazer,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/blazer/2002/oem/2002_chevrolet_blazer_4dr-suv_ls_fq_oem_1_500.jpg
2003,Chevrolet,Cavalier,"[""Sedan"", ""Coupe""]",https://media.ed.edmunds-media.com/chevrolet/cavalier/2003/oem/2003_chevrolet_cavalier_coupe_ls-sport_fq_oem_1_500.jpg
2003,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/chevrolet/corvette/2001/oem/2001_chevrolet_corvette_coupe_z06_fq_oem_4_500.jpg
2003,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Impala,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/impala/2003/oem/2003_chevrolet_impala_sedan_ls_fq_oem_1_500.jpg
2003,Chevrolet,Malibu,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/malibu/2000/oem/2000_chevrolet_malibu_sedan_ls_s_oem_1_500.jpg
2003,Chevrolet,Monte Carlo,"[""Coupe""]",https://media.ed.edmunds-media.com/chevrolet/monte-carlo/2002/oem/2002_chevrolet_monte-carlo_coupe_ls_fq_oem_1_500.jpg
2003,Chevrolet,S10 Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,S10 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,S10 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 1500 HD Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 2500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 2500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 3500 Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 3500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Silverado 3500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,SSR,"[""Pickup""]",https://media.ed.edmunds-media.com/chevrolet/ssr/2003/oem/2003_chevrolet_ssr_regular-cab-pickup_ls_fq_oem_1_500.jpg
2003,Chevrolet,Suburban 1500,"[""SUV""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Suburban 2500,"[""SUV""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2003,Chevrolet,Tahoe,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/tahoe/2003/oem/2003_chevrolet_tahoe_4dr-suv_ls_fq_oem_1_500.jpg
2003,Chevrolet,Tracker,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/tracker/2001/oem/2001_chevrolet_tracker_convertible-suv_base_s_oem_1_500.jpg
