year,make,model,body_style,image_src
2006,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2006/oem/2006_acura_mdx_4dr-suv_touring_fq_oem_1_500.jpg
2006,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2005/oem/2005_acura_rl_sedan_35_fq_oem_3_500.jpg
2006,Acura,RSX,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/rsx/2006/oem/2006_acura_rsx_2dr-hatchback_base_fq_oem_1_500.jpg
2006,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2006/oem/2006_acura_tl_sedan_base_fq_oem_2_500.jpg
2006,Acura,TSX,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tsx/2006/oem/2006_acura_tsx_sedan_base_fq_oem_3_500.jpg
2006,Aston Martin,DB9,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/astonmartin/db9/2006/oem/2006_astonmartin_db9_coupe_base_s_oem_1_500.jpg
2006,Aston Martin,Vanquish S,"[""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,Aston Martin,Vantage,"[""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,Audi,A3,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/a3/2006/oem/2006_audi_a3_wagon_20t_fq_oem_2_500.jpg
2006,Audi,A4,"[""Convertible"", ""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a4/2005/oem/2005_audi_a4_sedan_32-quattro_fq_oem_2_500.jpg
2006,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/2005/oem/2005_audi_a6_sedan_32-quattro_fq_oem_2_500.jpg
2006,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2005/oem/2005_audi_a8_sedan_l-w12_fq_oem_2_500.jpg
2006,Audi,S4,"[""Sedan"", ""Wagon"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/s4/2005/oem/2005_audi_s4_sedan_quattro_s_oem_1_500.jpg
2006,Audi,TT,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/tt/2005/oem/2005_audi_tt_convertible_180hp_fq_oem_1_500.jpg
2006,Bentley,Arnage,"[""Sedan""]",https://media.ed.edmunds-media.com/bentley/arnage/2006/oem/2006_bentley_arnage_sedan_r_fq_oem_2_500.jpg
2006,Bentley,Continental,"[""Sedan"", ""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,BMW,3 Series,"[""Coupe"", ""Sedan"", ""Convertible"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/3-series/2004/oem/2004_bmw_3-series_convertible_330ci_s_oem_1_500.jpg
2006,BMW,5 Series,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/5-series/2004/oem/2004_bmw_5-series_sedan_525i_fq_oem_1_500.jpg
2006,BMW,6 Series,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/6-series/2004/oem/2004_bmw_6-series_convertible_645ci_fq_oem_2_500.jpg
2006,BMW,7 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/7-series/2006/oem/2006_bmw_7-series_sedan_750i_s_oem_6_500.jpg
2006,BMW,M3,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/bmw/m3/2001/oem/2001_bmw_m3_convertible_base_s_oem_1_500.jpg
2006,BMW,M5,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/m5/2006/oem/2006_bmw_m5_sedan_base_fq_oem_10_500.jpg
2006,BMW,M6,"[""Coupe""]",https://media.ed.edmunds-media.com/bmw/m6/2006/oem/2006_bmw_m6_coupe_base_fq_oem_1_500.jpg
2006,BMW,X3,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x3/2006/oem/2006_bmw_x3_4dr-suv_30i_fq_oem_2_500.jpg
2006,BMW,X5,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x5/2006/oem/2006_bmw_x5_4dr-suv_30i_fq_oem_2_500.jpg
2006,BMW,Z4,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/bmw/z4/2006/oem/2006_bmw_z4_2dr-hatchback_30si_fq_oem_1_500.jpg
2006,BMW,Z4 M,"[""Convertible"", ""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,Buick,LaCrosse,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lacrosse/2006/oem/2006_buick_lacrosse_sedan_cxs_fq_oem_3_500.jpg
2006,Buick,Lucerne,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lucerne/2006/oem/2006_buick_lucerne_sedan_base_fq_oem_2_500.jpg
2006,Buick,Rainier,"[""SUV""]",https://media.ed.edmunds-media.com/buick/rainier/2005/oem/2005_buick_rainier_4dr-suv_cxl_fq_oem_1_500.jpg
2006,Buick,Rendezvous,"[""SUV""]",https://media.ed.edmunds-media.com/buick/rendezvous/2006/oem/2006_buick_rendezvous_4dr-suv_cx_fq_oem_1_500.jpg
2006,Buick,Terraza,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/buick/terraza/2006/oem/2006_buick_terraza_passenger-minivan_cxl_fq_oem_1_500.jpg
2006,Cadillac,CTS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/cts/2005/oem/2005_cadillac_cts_sedan_base_fq_oem_1_500.jpg
2006,Cadillac,DTS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/dts/2006/oem/2006_cadillac_dts_sedan_performance_fq_oem_2_500.jpg
2006,Cadillac,Escalade,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade/2005/oem/2005_cadillac_escalade_4dr-suv_base_fq_oem_1_500.jpg
2006,Cadillac,Escalade ESV,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade-esv/2004/oem/2004_cadillac_escalade-esv_4dr-suv_base_fq_oem_1_500.jpg
2006,Cadillac,Escalade EXT,"[""Pickup""]",https://media.ed.edmunds-media.com/cadillac/escalade-ext/2005/oem/2005_cadillac_escalade-ext_crew-cab-pickup_base_s_oem_1_500.jpg
2006,Cadillac,SRX,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/srx/2004/oem/2004_cadillac_srx_4dr-suv_base_fq_oem_3_500.jpg
2006,Cadillac,STS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/sts/2005/oem/2005_cadillac_sts_sedan_v8_fq_oem_1_500.jpg
2006,Cadillac,XLR,"[""Convertible""]",https://media.ed.edmunds-media.com/cadillac/xlr/2004/oem/2004_cadillac_xlr_convertible_base_fq_oem_4_500.jpg
2006,Chevrolet,Avalanche 1500,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,Chevrolet,Avalanche 2500,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2006,Chevrolet,Aveo,"[""Hatchback"", ""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/aveo/2004/oem/2004_chevrolet_aveo_sedan_base_fq_oem_3_500.jpg
