year,make,model,body_style,image_src
2010,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2010/oem/2010_acura_mdx_4dr-suv_base_s_oem_2_500.jpg
2010,Acura,RDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/rdx/2010/oem/2010_acura_rdx_4dr-suv_base_s_oem_1_500.jpg
2010,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2010/oem/2010_acura_rl_sedan_base_s_oem_2_500.jpg
2010,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2010/oem/2010_acura_tl_sedan_base_fq_oem_2_500.jpg
2010,Acura,TSX,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tsx/2010/oem/2010_acura_tsx_sedan_base_fq_oem_8_500.jpg
2010,Acura,ZDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/zdx/2010/oem/2010_acura_zdx_4dr-hatchback_base_fq_oem_3_500.jpg
2010,Aston Martin,DB9,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/astonmartin/db9/2010/oem/2010_astonmartin_db9_coupe_base_s_oem_1_500.jpg
2010,Aston Martin,DBS,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/astonmartin/dbs/2010/oem/2010_astonmartin_dbs_convertible_volante_s_oem_1_500.jpg
2010,Aston Martin,Rapide,"[""Sedan""]",https://media.ed.edmunds-media.com/astonmartin/rapide/2010/oem/2010_astonmartin_rapide_sedan_base_fq_oem_1_500.jpg
2010,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2010,Audi,A3,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/a3/2010/oem/2010_audi_a3_wagon_20-tdi-premium_fq_oem_2_500.jpg
2010,Audi,A4,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a4/2010/oem/2010_audi_a4_sedan_20t-premium-quattro_fq_oem_2_500.jpg
2010,Audi,A5,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/a5/2009/oem/2009_audi_a5_coupe_quattro_s_oem_1_500.jpg
2010,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/2010/oem/2010_audi_a6_sedan_30t-premium-quattro_fq_oem_1_500.jpg
2010,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2009/oem/2009_audi_a8_sedan_quattro_fq_oem_1_500.jpg
2010,Audi,Q5,"[""SUV""]",https://media.ed.edmunds-media.com/audi/q5/2010/oem/2010_audi_q5_4dr-suv_32-premium-quattro_fq_oem_1_500.jpg
2010,Audi,Q7,"[""SUV""]",https://media.ed.edmunds-media.com/audi/q7/2009/oem/2009_audi_q7_4dr-suv_tdi-premium-quattro_fq_oem_1_500.jpg
2010,Audi,R8,"[""Coupe""]",https://media.ed.edmunds-media.com/audi/r8/2010/oem/2010_audi_r8_coupe_52-quattro_fq_oem_2_500.jpg
2010,Audi,S4,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s4/2010/oem/2010_audi_s4_sedan_premium-plus-quattro_fq_oem_1_500.jpg
2010,Audi,S5,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/s5/2010/oem/2010_audi_s5_coupe_premium-plus-quattro_s_oem_2_500.jpg
2010,Audi,S6,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s6/2010/oem/2010_audi_s6_sedan_prestige-quattro_fq_oem_1_500.jpg
2010,Audi,TT,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/tt/2009/oem/2009_audi_tt_2dr-hatchback_32-quattro_fq_oem_1_500.jpg
