year,make,model,body_style,image_src
2007,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2007/oem/2007_acura_mdx_4dr-suv_base_fq_oem_5_500.jpg
2007,Acura,RDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/rdx/2007/oem/2007_acura_rdx_4dr-suv_base_fq_oem_7_500.jpg
2007,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2007/oem/2007_acura_rl_sedan_base_fq_oem_4_500.jpg
2007,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2007/oem/2007_acura_tl_sedan_base_s_oem_3_500.jpg
2007,Acura,TSX,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tsx/2007/oem/2007_acura_tsx_sedan_base_s_oem_2_500.jpg
2007,Aston Martin,DB9,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/astonmartin/db9/2007/oem/2007_astonmartin_db9_coupe_base_fq_oem_1_500.jpg
2007,Aston Martin,Vantage,"[""Convertible"", ""Coupe""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Audi,A3,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/a3/2007/oem/2007_audi_a3_wagon_20t_s_oem_1_500.jpg
2007,Audi,A4,"[""Sedan"", ""Wagon"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/a4/2007/oem/2007_audi_a4_sedan_20t-quattro_fq_oem_1_500.jpg
2007,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/2007/oem/2007_audi_a6_sedan_32-quattro_fq_oem_1_500.jpg
2007,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2007/oem/2007_audi_a8_sedan_l-quattro_fq_oem_1_500.jpg
2007,Audi,Q7,"[""SUV""]",https://media.ed.edmunds-media.com/audi/q7/2007/oem/2007_audi_q7_4dr-suv_36-quattro_fq_oem_4_500.jpg
2007,Audi,RS 4,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/rs-4/2007/oem/2007_audi_rs-4_sedan_quattro_fq_oem_3_500.jpg
2007,Audi,S4,"[""Sedan"", ""Wagon"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/s4/2007/oem/2007_audi_s4_wagon_avant-quattro_fq_oem_1_500.jpg
2007,Audi,S6,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s6/2007/oem/2007_audi_s6_sedan_quattro_fq_oem_1_500.jpg
2007,Audi,S8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s8/2007/oem/2007_audi_s8_sedan_quattro_fq_oem_1_500.jpg
2007,Bentley,Arnage,"[""Sedan""]",https://media.ed.edmunds-media.com/bentley/arnage/2007/oem/2007_bentley_arnage_sedan_r_fq_oem_1_500.jpg
2007,Bentley,Azure,"[""Convertible""]",https://media.ed.edmunds-media.com/bentley/azure/2007/oem/2007_bentley_azure_convertible_base_s_oem_1_500.jpg
2007,Bentley,Continental,"[""Sedan"", ""Coupe"", ""Convertible""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,BMW,3 Series,"[""Coupe"", ""Sedan"", ""Convertible"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/3-series/2007/oem/2007_bmw_3-series_sedan_335i_fq_oem_1_500.jpg
2007,BMW,5 Series,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/bmw/5-series/2006/oem/2006_bmw_5-series_sedan_550i_fq_oem_1_500.jpg
2007,BMW,6 Series,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/6-series/2007/oem/2007_bmw_6-series_coupe_650i_fq_oem_2_500.jpg
2007,BMW,7 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/7-series/2007/oem/2007_bmw_7-series_sedan_750i_fq_oem_2_500.jpg
2007,BMW,Alpina B7,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/alpina-b7/2007/oem/2007_bmw_alpina-b7_sedan_base_fq_oem_3_500.jpg
2007,BMW,M5,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/m5/2007/oem/2007_bmw_m5_sedan_base_fq_oem_2_500.jpg
2007,BMW,M6,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/m6/2007/oem/2007_bmw_m6_coupe_base_fq_oem_5_500.jpg
2007,BMW,X3,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x3/2007/oem/2007_bmw_x3_4dr-suv_30si_fq_oem_2_500.jpg
2007,BMW,X5,"[""SUV""]",https://media.ed.edmunds-media.com/bmw/x5/2007/oem/2007_bmw_x5_4dr-suv_48i_fq_oem_3_500.jpg
2007,BMW,Z4,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/bmw/z4/2007/oem/2007_bmw_z4_convertible_30si_s_oem_3_500.jpg
2007,BMW,Z4 M,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/bmw/z4-m/2007/oem/2007_bmw_z4-m_convertible_base_fq_oem_3_500.jpg
2007,Buick,LaCrosse,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lacrosse/2007/oem/2007_buick_lacrosse_sedan_cxs_fq_oem_5_500.jpg
2007,Buick,Lucerne,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lucerne/2007/oem/2007_buick_lucerne_sedan_cxs_fq_oem_2_500.jpg
2007,Buick,Rainier,"[""SUV""]",https://media.ed.edmunds-media.com/buick/rainier/2007/oem/2007_buick_rainier_4dr-suv_cxl_fq_oem_2_500.jpg
2007,Buick,Rendezvous,"[""SUV""]",https://media.ed.edmunds-media.com/buick/rendezvous/2007/oem/2007_buick_rendezvous_4dr-suv_cxl_fq_oem_2_500.jpg
2007,Buick,Terraza,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/buick/terraza/2007/oem/2007_buick_terraza_passenger-minivan_cxl_fq_oem_1_500.jpg
2007,Cadillac,CTS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/cts/2006/oem/2006_cadillac_cts_sedan_sport_fq_oem_1_500.jpg
2007,Cadillac,DTS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/dts/2007/oem/2007_cadillac_dts_sedan_performance_fq_oem_1_500.jpg
2007,Cadillac,Escalade,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade/2007/oem/2007_cadillac_escalade_4dr-suv_base_fq_oem_2_500.jpg
2007,Cadillac,Escalade ESV,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/escalade-esv/2007/oem/2007_cadillac_escalade-esv_4dr-suv_base_s_oem_1_500.jpg
2007,Cadillac,Escalade EXT,"[""Pickup""]",https://media.ed.edmunds-media.com/cadillac/escalade-ext/2007/oem/2007_cadillac_escalade-ext_crew-cab-pickup_base_fq_oem_1_500.jpg
2007,Cadillac,SRX,"[""SUV""]",https://media.ed.edmunds-media.com/cadillac/srx/2007/oem/2007_cadillac_srx_4dr-suv_v8_fq_oem_1_500.jpg
2007,Cadillac,STS,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/sts/2007/oem/2007_cadillac_sts_sedan_v8-luxury_s_oem_2_500.jpg
2007,Cadillac,XLR,"[""Convertible""]",https://media.ed.edmunds-media.com/cadillac/xlr/2007/oem/2007_cadillac_xlr_convertible_base_fq_oem_1_500.jpg
2007,Chevrolet,Avalanche,"[""Pickup""]",https://media.ed.edmunds-media.com/chevrolet/avalanche/2007/oem/2007_chevrolet_avalanche_crew-cab-pickup_base_fq_oem_1_500.jpg
2007,Chevrolet,Aveo,"[""Sedan"", ""Hatchback""]",https://media.ed.edmunds-media.com/chevrolet/aveo/2007/oem/2007_chevrolet_aveo_sedan_lt_fq_oem_1_500.jpg
2007,Chevrolet,Cobalt,"[""Sedan"", ""Coupe""]",https://media.ed.edmunds-media.com/chevrolet/cobalt/2007/oem/2007_chevrolet_cobalt_sedan_lt_fq_oem_1_500.jpg
2007,Chevrolet,Colorado Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Colorado Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Colorado Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/chevrolet/corvette/2007/oem/2007_chevrolet_corvette_coupe_base_s_oem_2_500.jpg
2007,Chevrolet,Equinox,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/equinox/2007/oem/2007_chevrolet_equinox_4dr-suv_lt_fq_oem_5_500.jpg
2007,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2007,Chevrolet,HHR,"[""Wagon""]",https://media.ed.edmunds-media.com/chevrolet/hhr/2007/oem/2007_chevrolet_hhr_wagon_lt_fq_oem_2_500.jpg
2007,Chevrolet,Impala,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/impala/2007/oem/2007_chevrolet_impala_sedan_lt_fq_oem_1_500.jpg
2007,Chevrolet,Malibu,"[""Sedan"", ""Hatchback""]",https://media.ed.edmunds-media.com/chevrolet/malibu/2007/oem/2007_chevrolet_malibu_sedan_lt_fq_oem_1_500.jpg
2007,Chevrolet,Monte Carlo,"[""Coupe""]",https://media.ed.edmunds-media.com/chevrolet/monte-carlo/2007/oem/2007_chevrolet_monte-carlo_coupe_lt_fq_oem_1_500.jpg
2007,Chevrolet,Silverado (Classic) 1500 Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
