year,make,model,body_style,image_src
2008,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2008/oem/2008_acura_mdx_4dr-suv_base_fq_oem_8_500.jpg
2008,Acura,RDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/rdx/2008/oem/2008_acura_rdx_4dr-suv_base_fq_oem_8_500.jpg
2008,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/2008/oem/2008_acura_rl_sedan_base_s_oem_1_500.jpg
2008,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2008/oem/2008_acura_tl_sedan_type-s_fq_oem_30_500.jpg
2008,Acura,TSX,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tsx/2008/oem/2008_acura_tsx_sedan_base_fq_oem_2_500.jpg
2008,Aston Martin,DB9,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/aston-martin/db9/2008/oem/2008_aston-martin_db9_coupe_base_s_oem_1_500.jpg
2008,Aston Martin,DBS,"[""Coupe""]",https://media.ed.edmunds-media.com/astonmartin/dbs/2008/oem/2008_astonmartin_dbs_coupe_base_s_oem_1_500.jpg
2008,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2008,Audi,A3,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/a3/2008/oem/2008_audi_a3_wagon_20t_s_oem_4_500.jpg
2008,Audi,A4,"[""Convertible"", ""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a4/2008/oem/2008_audi_a4_convertible_20t_fq_oem_4_500.jpg
2008,Audi,A5,"[""Coupe""]",https://media.ed.edmunds-media.com/audi/a5/2008/oem/2008_audi_a5_coupe_quattro_s_oem_1_500.jpg
2008,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/2008/oem/2008_audi_a6_sedan_32-quattro_fq_oem_3_500.jpg
