year,make,model,body_style,image_src
1998,Acura,CL,"[""Coupe""]",https://media.ed.edmunds-media.com/acura/cl/1998/oem/1998_acura_cl_coupe_23_fq_oem_1_500.jpg
1998,Acura,Integra,"[""Hatchback"", ""Sedan""]",https://media.ed.edmunds-media.com/acura/integra/1995/oem/1995_acura_integra_sedan_special-edition_s_oem_1_500.jpg
1998,Acura,NSX,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/acura/nsx/1998/oem/1998_acura_nsx_coupe_t_fq_oem_1_500.jpg
1998,Acura,RL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/rl/1998/oem/1998_acura_rl_sedan_35-special-edition_fq_oem_1_500.jpg
1998,Acura,SLX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/slx/1998/oem/1998_acura_slx_4dr-suv_base_fq_oem_1_500.jpg
1998,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/1998/oem/1998_acura_tl_sedan_32_fq_oem_1_500.jpg
1998,Audi,A4,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a4/1998/oem/1998_audi_a4_wagon_28-avant-quattro_s_oem_2_500.jpg
1998,Audi,A6,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/audi/a6/1998/oem/1998_audi_a6_wagon_28-avant-quattro_fq_oem_1_500.jpg
1998,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/1997/oem/1997_audi_a8_sedan_quattro_fq_oem_1_500.jpg
1998,Audi,Cabriolet,"[""Convertible""]",https://media.ed.edmunds-media.com/audi/cabriolet/1994/oem/1994_audi_cabriolet_convertible_base_s_oem_1_500.jpg
1998,BMW,3 Series,"[""Coupe"", ""Hatchback"", ""Convertible"", ""Sedan""]",https://media.ed.edmunds-media.com/bmw/3-series/1998/oem/1998_bmw_3-series_coupe_323is_fq_oem_1_500.jpg
1998,BMW,5 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/5-series/2000/oem/2000_bmw_5-series_sedan_528i_fq_oem_1_500.jpg
1998,BMW,7 Series,"[""Sedan""]",https://media.ed.edmunds-media.com/bmw/7-series/2000/oem/2000_bmw_7-series_sedan_740i_fq_oem_2_500.jpg
1998,BMW,M3,"[""Convertible"", ""Sedan"", ""Coupe""]",https://media.ed.edmunds-media.com/bmw/3-series/1997/oem/1997_bmw_3-series_convertible_328i_fq_oem_2_500.jpg
1998,BMW,Z3,"[""Convertible""]",https://media.ed.edmunds-media.com/bmw/z3/2000/oem/2000_bmw_z3_convertible_28_fq_oem_2_500.jpg
1998,Buick,Century,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/century/1998/oem/1998_buick_century_sedan_custom_fq_oem_2_500.jpg
1998,Buick,LeSabre,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/lesabre/1998/oem/1998_buick_lesabre_sedan_custom_fq_oem_1_500.jpg
1998,Buick,Park Avenue,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/park-avenue/1998/oem/1998_buick_park-avenue_sedan_base_fq_oem_1_500.jpg
1998,Buick,Regal,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/regal/1998/oem/1998_buick_regal_sedan_gs_fq_oem_1_500.jpg
1998,Buick,Riviera,"[""Coupe""]",https://media.ed.edmunds-media.com/buick/riviera/1998/oem/1998_buick_riviera_coupe_base_fq_oem_1_500.jpg
1998,Buick,Skylark,"[""Sedan""]",https://media.ed.edmunds-media.com/buick/skylark/1998/oem/1998_buick_skylark_sedan_custom_fq_oem_1_500.jpg
1998,Cadillac,Catera,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/catera/1998/oem/1998_cadillac_catera_sedan_base_fq_oem_4_500.jpg
1998,Cadillac,DeVille,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/deville/1998/oem/1998_cadillac_deville_sedan_concours_fq_oem_1_500.jpg
1998,Cadillac,Eldorado,"[""Coupe""]",https://media.ed.edmunds-media.com/cadillac/eldorado/1998/oem/1998_cadillac_eldorado_coupe_base_fq_oem_2_500.jpg
1998,Cadillac,Seville,"[""Sedan""]",https://media.ed.edmunds-media.com/cadillac/seville/1998/oem/1998_cadillac_seville_sedan_sls_s_oem_1_500.jpg
1998,Chevrolet,1500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,1500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,2500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,2500 HD Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,2500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,3500 Crew Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,3500 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,3500 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Astro Cargo,"[""Van/Minivan""]",https://media.ed.edmunds-media.com/chevrolet/astro-cargo/1997/oem/1997_chevrolet_astro-cargo_cargo-minivan_base_fq_oem_1_500.jpg
1998,Chevrolet,Astro Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Blazer,"[""SUV""]",https://media.ed.edmunds-media.com/chevrolet/blazer/1998/oem/1998_chevrolet_blazer_2dr-suv_ls_fq_oem_1_500.jpg
1998,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/chevrolet/camaro/1999/oem/1999_chevrolet_camaro_convertible_z28-ss_s_oem_1_500.jpg
1998,Chevrolet,Cavalier,"[""Hatchback"", ""Sedan"", ""Convertible""]",https://media.ed.edmunds-media.com/chevrolet/cavalier/1998/oem/1998_chevrolet_cavalier_convertible_z24_fq_oem_1_500.jpg
1998,Chevrolet,Corvette,"[""Hatchback"", ""Convertible""]",https://media.ed.edmunds-media.com/chevrolet/corvette/1998/oem/1998_chevrolet_corvette_convertible_base_fq_oem_1_500.jpg
1998,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,G-Series 1500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,G-Series 2500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,G-Series 3500,"[""Van/Minivan""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Lumina,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/lumina/1997/oem/1997_chevrolet_lumina_sedan_ltz_s_oem_1_500.jpg
1998,Chevrolet,Malibu,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/malibu/1998/oem/1998_chevrolet_malibu_sedan_ls_fq_oem_3_500.jpg
1998,Chevrolet,Metro,"[""Hatchback"", ""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/metro/1998/oem/1998_chevrolet_metro_2dr-hatchback_lsi_fq_oem_1_500.jpg
1998,Chevrolet,Monte Carlo,"[""Coupe""]",https://media.ed.edmunds-media.com/chevrolet/monte-carlo/1997/oem/1997_chevrolet_monte-carlo_coupe_ls_s_oem_2_500.jpg
1998,Chevrolet,Prizm,"[""Sedan""]",https://media.ed.edmunds-media.com/chevrolet/prizm/1998/oem/1998_chevrolet_prizm_sedan_lsi_fq_oem_1_500.jpg
1998,Chevrolet,S10 Extended Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,S10 Regular Cab,"[""Pickup""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
1998,Chevrolet,Suburban 1500,"[""SUV""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
