year,make,model,body_style,image_src
2013,Acura,ILX,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/ilx/2013/evox/2013_acura_ilx_sedan_base_tds2_evox_4_500.jpg
2013,Acura,MDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/mdx/2013/evox/2013_acura_mdx_4dr-suv_base_tds2_evox_6_500.jpg
2013,Acura,RDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/rdx/2013/evox/2013_acura_rdx_4dr-suv_base_tds2_evox_6_500.jpg
2013,Acura,TL,"[""Sedan""]",https://media.ed.edmunds-media.com/acura/tl/2013/evox/2013_acura_tl_sedan_base_tds2_evox_4_500.jpg
2013,Acura,TSX,"[""Sedan"", ""Wagon""]",https://media.ed.edmunds-media.com/acura/tsx/2013/evox/2013_acura_tsx_sedan_base_tds2_evox_7_500.jpg
2013,Acura,ZDX,"[""SUV""]",https://media.ed.edmunds-media.com/acura/zdx/2013/evox/2013_acura_zdx_4dr-hatchback_base_tds2_evox_4_500.jpg
2013,Aston Martin,DB9,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/aston-martin/db9/2013/oem/2013_aston-martin_db9_coupe_base_s_oem_1_500.jpg
2013,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]",https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png
2013,Audi,A3,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/a3/2013/evox/2013_audi_a3_wagon_20t-premium_tds2_evox_3_500.jpg
2013,Audi,A4,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a4/2013/evox/2013_audi_a4_sedan_20t-premium_tds2_evox_4_500.jpg
2013,Audi,A5,"[""Convertible"", ""Coupe""]",https://media.ed.edmunds-media.com/audi/a5/2013/evox/2013_audi_a5_coupe_20t-premium-quattro_tds2_evox_4_500.jpg
2013,Audi,A6,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a6/2013/evox/2013_audi_a6_sedan_30t-premium-quattro_tds2_evox_10_500.jpg
2013,Audi,A7,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a7/2013/evox/2013_audi_a7_sedan_premium_tds2_evox_12_500.jpg
2013,Audi,A8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/a8/2013/evox/2013_audi_a8_sedan_l-30t-quattro_tds2_evox_2_500.jpg
2013,Audi,allroad,"[""Wagon""]",https://media.ed.edmunds-media.com/audi/allroad/2013/evox/2013_audi_allroad_wagon_premium-quattro_tds2_evox_14_500.jpg
2013,Audi,Q5,"[""SUV""]",https://media.ed.edmunds-media.com/audi/q5/2013/evox/2013_audi_q5_4dr-suv_20t-prestige-quattro_tds2_evox_11_500.jpg
2013,Audi,Q7,"[""SUV""]",https://media.ed.edmunds-media.com/audi/q7/2013/evox/2013_audi_q7_4dr-suv_tdi-premium-quattro_tds2_evox_9_500.jpg
2013,Audi,RS 5,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/rs-5/2013/oem/2013_audi_rs-5_convertible_quattro_fq_oem_4_500.jpg
2013,Audi,S4,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s4/2013/evox/2013_audi_s4_sedan_premium-plus-quattro_tds2_evox_4_500.jpg
2013,Audi,S5,"[""Coupe"", ""Convertible""]",https://media.ed.edmunds-media.com/audi/s5/2013/evox/2013_audi_s5_coupe_premium-plus-quattro_tds2_evox_4_500.jpg
2013,Audi,S6,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s6/2013/evox/2013_audi_s6_sedan_prestige_tds2_evox_5_500.jpg
2013,Audi,S7,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s7/2013/evox/2013_audi_s7_sedan_prestige_tds2_evox_5_500.jpg
2013,Audi,S8,"[""Sedan""]",https://media.ed.edmunds-media.com/audi/s8/2013/oem/2013_audi_s8_sedan_base_fq_oem_6_500.jpg
