year,make,model,body_styles,trims,image_sources
2019,Land Rover,Range Rover Evoque,['SUV'],"{'SUV': {'SE Dynamic': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}, 'HSE': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Autobiography 237 HP': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Autobiography 286 HP': {'Horsepower': '286 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 286 HP, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 0'}, 'HSE Dynamic 237 HP': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Landmark Edition': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 0'}, 'HSE Dynamic 286 HP': {'Horsepower': '286 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 286 HP, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 0'}, 'SE': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'SE Premium': {'Horsepower': '237 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 237 HP, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Land%20Rover-Range%20Rover%20Evoque-FrontSide_ROEVDYN1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Land Rover,Range Rover Sport,['SUV'],"{'SUV': {'Autobiography': {'Horsepower': '518 @ 6000 rpm HP', 'Engine': 'V8, Supercharged, 5.0 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '16 MPG'}, 'HSE Hybrid': {'Horsepower': '398 @ 5500 rpm HP', 'Engine': '4-Cyl, Hybrid, Turbo, 2.0 Liter', 'Seating': 'Seats 5', 'Combined Fuel Economy': '19 MPG'}, 'HSE': {'Horsepower': '340 @ 6500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}, 'SVR': {'Horsepower': '575 @ 6000 rpm HP', 'Engine': 'V8, Supercharged, 5.0 Liter', 'Seating': 'Seats 5'}, 'Supercharged Dynamic': {'Horsepower': '518 @ 6000 rpm HP', 'Engine': 'V8, Supercharged, 5.0 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '19 MPG'}, 'HSE Dynamic': {'Horsepower': '380 @ 6500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Seating': 'Seats 7', 'Combined Fuel Economy': '19 MPG'}, 'SE': {'Horsepower': '340 @ 6500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13046/2019-Land%20Rover-Range%20Rover%20Sport-360SpinFrame_13046_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Land Rover,Range Rover Velar,['SUV'],"{'SUV': {'Base Style': {'Horsepower': '247 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'R-Dynamic HSE': {'Horsepower': '380 @ 6500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'S': {'Horsepower': '247 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'R-Dynamic SE': {'Horsepower': '247 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Land%20Rover-Range%20Rover%20Velar-FrontSide_ROVEL1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,ES,['Sedan'],"{'Sedan': {'ES 350 Ultra Luxury': {'Horsepower': '302 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'ES 350 Luxury': {'Horsepower': '302 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'ES 300h Luxury': {'Horsepower': '176 @ 5700 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.5 Liter', 'Combined Fuel Economy': '44 MPG', 'Seating': 'Seats 5'}, 'ES 350 F SPORT': {'Horsepower': '302 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'ES 300h Ultra Luxury': {'Horsepower': '176 @ 5700 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.5 Liter', 'Combined Fuel Economy': '44 MPG', 'Seating': 'Seats 5'}, 'ES 300h': {'Horsepower': '176 @ 5700 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.5 Liter', 'Combined Fuel Economy': '44 MPG', 'Seating': 'Seats 5'}, 'ES 350': {'Horsepower': '302 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Lexus-ES-FrontSide_LEES1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,GS,['Sedan'],"{'Sedan': {'GS 350': {'Horsepower': '311 @ 6400 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'GS 350 F SPORT': {'Horsepower': '311 @ 6400 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'GS 300': {'Horsepower': '241 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'GS F': {'Horsepower': '467 @ 7100 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'GS 300 F SPORT': {'Horsepower': '241 @ 5800 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11916/2019-Lexus-GS-360SpinFrame_11916_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Lexus,GX,['SUV'],"{'SUV': {'GX 460': {'Horsepower': '301 @ 5500 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 7'}, 'GX 460 Luxury': {'Horsepower': '301 @ 5500 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Lexus-GX-FrontSide_LXGX1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,IS,['Sedan'],"{'Sedan': {'IS 350': {'Horsepower': '311 hp HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'IS 300': {'Horsepower': '241 hp HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12458/2019-Lexus-IS-360SpinFrame_12458_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Lexus,LC,['Coupe'],"{'Coupe': {'LC 500h': {'Horsepower': '295 @ 6600 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 4'}, 'LC 500': {'Horsepower': '471 @ 7100 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/12221/2019-Lexus-LC-front-angle3_12221_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,LS,['Sedan'],"{'Sedan': {'LS 500h': {'Horsepower': '295 @ 6600 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'LS 500': {'Horsepower': '416 @ 6000 rpm HP', 'Engine': 'V6, Twin Turbo, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'LS 500 F SPORT': {'Horsepower': '416 @ 6000 rpm HP', 'Engine': 'V6, Twin Turbo, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12793/2019-Lexus-LS-360SpinFrame_12793_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Lexus,LX,['SUV'],"{'SUV': {'LX 570': {'Horsepower': '383 @ 5600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12354/2019-Lexus-LX-360SpinFrame_12354_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Lexus,NX,['SUV'],"{'SUV': {'300': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '300 F SPORT': {'Horsepower': '235 @ 4800 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '300h': {'Horsepower': '194 @ 5700 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.5 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Lexus-NX-FrontSide_LXNXX1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,RC,['Coupe'],"{'Coupe': {'RC 300': {'Horsepower': '241 @ 5800 rpm HP', 'Engine': '4-Cyl, Twin Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}, 'RC 300 F SPORT': {'Horsepower': '241 @ 5800 rpm HP', 'Engine': '4-Cyl, Twin Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}, 'RC 350': {'Horsepower': '311 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4'}, 'RC F': {'Horsepower': '467 @ 7100 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'RC 350 F SPORT': {'Horsepower': '311 @ 6600 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Lexus-RC-FrontSide_LERC1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lexus,RX,['SUV'],"{'SUV': {'RX 350': {'Horsepower': '295 @ 6300 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'RX 350 F SPORT': {'Horsepower': '295 @ 6300 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'RX 450h F SPORT': {'Horsepower': '259 @ 6000 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 5'}, 'RX 450hL': {'Horsepower': '259 @ 6000 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 6'}, 'RX 350L': {'Horsepower': '290 @ 6300 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 7'}, 'RX 450h': {'Horsepower': '259 @ 6000 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '30 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12556/2019-Lexus-RX-360SpinFrame_12556_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Lexus,UX,['SUV'],"{'SUV': {'200': {'Horsepower': '169 @ 6600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '250h': {'Horsepower': '181 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, '200 F SPORT': {'Horsepower': '169 @ 6600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '250h Luxury': {'Horsepower': '181 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, '250h F SPORT': {'Horsepower': '181 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, '200 Luxury': {'Horsepower': '169 @ 6600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Lexus-UX-FrontSide_LXUX1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Lincoln,Continental,['Sedan'],"{'Sedan': {'Black Label': {'Horsepower': '335 @ 5700 rpm HP', 'Engine': 'V6, Twin Turbo, 2.7 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Base Style': {'Horsepower': '305 @ 6500 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Select': {'Horsepower': '305 @ 6500 rpm HP', 'Engine': 'V6, 3.7 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'Reserve': {'Horsepower': '335 @ 5700 rpm HP', 'Engine': 'V6, Twin Turbo, 2.7 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12798/2019-Lincoln-Continental-360SpinFrame_12798_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
