year,make,model,body_styles,trim_data,image_sources
2010,Land Rover,LR4,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '375 @ 6500 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6383/2010-Land%20Rover-LR4-front-angle3_6383_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Land Rover,Range Rover,['SUV'],"{'SUV': {'HSE Sport Utility 4D': {'Horsepower': '375 @ 6500 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, 'Supercharged Sport Utility 4D': {'Horsepower': '510 @ 6500 rpm HP', 'Engine': 'V8, Supercharged, 5.0L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Land%20Rover-Range%20Rover-FrontSide_ROROV101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Land Rover,Range Rover Sport,['SUV'],"{'SUV': {'HSE Sport Utility 4D': {'Horsepower': '375 @ 6500 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'Supercharged Sport Utility 4D': {'Horsepower': '510 @ 6000 rpm HP', 'Engine': 'V8, Supercharged, 5.0L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Land%20Rover-Range%20Rover%20Sport-FrontSide_ROROVSPT101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,ES,['Sedan'],"{'Sedan': {'ES 350 Sedan 4D': {'Horsepower': '272 @ 6200 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-ES-FrontSide_LEES350101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,GS,['Sedan'],"{'Sedan': {'GS 460 Sedan 4D': {'Horsepower': '342 @ 6200 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'GS 450h Sedan 4D': {'Horsepower': '292 @ 6400 rpm HP', 'Engine': 'V6, Hybrid, 3.5 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'GS 350 Sedan 4D': {'Horsepower': '303 @ 6200 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-GS-FrontSide_LEGS450101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,GX,['SUV'],"{'SUV': {'GX 460 Sport Utility 4D': {'Horsepower': '301 @ 5500 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'GX 460 Premium Sport Utility 4D': {'Horsepower': '301 @ 5500 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-GX-FrontSide_LXGX460101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,HS,['Sedan'],"{'Sedan': {'HS 250h Premium Sedan 4D': {'Horsepower': '147 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.4 Liter', 'Combined Fuel Economy': '35 MPG', 'Seating': 'Seats 5'}, 'HS 250h Sedan 4D': {'Horsepower': '147 @ 6000 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.4 Liter', 'Combined Fuel Economy': '35 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-HS-FrontSide_LEHS250101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,IS,"['Convertible', 'Sedan']","{'Sedan': {'IS 350 Sport Sedan 4D': {'Horsepower': '306 @ 6400 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'IS 250 Sport Sedan 4D': {'Horsepower': '204 @ 6400 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'IS 250 Sport Convertible 2D': {'Horsepower': '204 @ 6400 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'IS 350 Sport Convertible 2D': {'Horsepower': '306 @ 6400 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6476/2010-Lexus-IS-front-angle3_6476_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-IS-FrontSide_LEISC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Lexus,IS F,['Sedan'],"{'Sedan': {'Sport Sedan 4D': {'Horsepower': '416 @ 6600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-IS%20F-FrontSide_LEISF101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Lexus,LS,['Sedan'],"{'Sedan': {'LS 600h L Sedan 4D': {'Horsepower': '389 @ 6400 rpm HP', 'Engine': 'V8, Hybrid, 5.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'LS 460 L Sedan 4D': {'Horsepower': '380 @ 6400 rpm HP', 'Engine': 'V8, 4.6L, 380 HP', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'LS 460 Sedan 4D': {'Horsepower': '380 @ 6400 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Lexus-LS-FrontSide_LELS460101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
