year,make,model,body_styles,trim_data,image_sources
2014,Jeep,Grand Cherokee,['SUV'],"{'SUV': {'Altitude Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Laredo Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Overland Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'SRT Sport Utility 4D': {'Horsepower': '470 @ 6000 rpm HP', 'Engine': 'V8, HEMI, 6.4 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'Summit Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'Laredo E Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, Flex Fuel, 3.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Jeep-Grand%20Cherokee-FrontSide_JEGC141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Jeep,Patriot,['SUV'],"{'SUV': {'High Altitude Edition Sport Utility 4D': {'Horsepower': '158 @ 6400 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'Limited Sport Utility 4D': {'Horsepower': '172 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Altitude Edition Sport Utility 4D': {'Horsepower': '158 @ 6400 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'Sport SUV 4D': {'Horsepower': '172 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Latitude Sport Utility 4D': {'Horsepower': '172 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Jeep-Patriot-FrontSide_JEPAT141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Jeep,Wrangler,['SUV'],"{'SUV': {'Unlimited Dragon Edition Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Sport SUV 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Rubicon Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sport SUV 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Unlimited Sport S SUV 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Freedom Edition Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Altitude Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Unlimited Sahara Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Willys Wheeler W Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Altitude Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sahara Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Polar Edition Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Unlimited Polar Edition Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Rubicon X Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Unlimited Willys Wheeler Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Sport RHD SUV 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Willys Wheeler W Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Sport S Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Unlimited Rubicon X Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Unlimited Freedom Edition Sport Utility 4D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Rubicon Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Willys Wheeler Sport Utility 2D': {'Horsepower': '285 @ 6400 rpm HP', 'Engine': 'V6, 3.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Jeep-Wrangler-Side_JEWRNRUB143_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Kia,Cadenza,['Sedan'],"{'Sedan': {'Limited-SXL Sedan 4D': {'Horsepower': '293 @ 6400 rpm HP', 'Engine': 'V6, GDI, 3.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Premium Sedan 4D': {'Horsepower': '293 @ 6400 rpm HP', 'Engine': 'V6, GDI, 3.3 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Cadenza-FrontSide_KICAD141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Kia,Forte,"['Sedan', 'Coupe', 'Hatchback']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '148 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '29 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '173 @ 6500 rpm HP', 'Engine': '4-Cyl, GDI, 2.0 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'EX Hatchback 4D': {'Horsepower': '173 @ 6500 rpm HP', 'Engine': '4-Cyl, GDI, 2.0 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'SX Hatchback 4D': {'Horsepower': '201 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, GDI, 1.6L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'Koup EX Coupe 2D': {'Horsepower': '173 @ 6500 rpm HP', 'Engine': '4-Cyl, GDI, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Koup SX Coupe 2D': {'Horsepower': '201 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, GDI, 1.6L', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/8847/2014-Kia-Forte-front-angle3_8847_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Forte-FrontSide_KIFTHB141_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Forte-FrontSide_KIFTK141_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2014,Kia,Optima,['Sedan'],"{'Sedan': {'LX Sedan 4D': {'Horsepower': '192 @ 6300 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'SX Turbo Sedan 4D': {'Horsepower': '274 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'EX Hybrid Sedan 4D': {'Horsepower': '159 @ 5500 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.4 Liter', 'Combined Fuel Economy': '37 MPG', 'Seating': 'Seats 5'}, 'Limited-SXL Sedan 4D': {'Horsepower': '274 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'LX Hybrid Sedan 4D': {'Horsepower': '159 @ 5500 rpm HP', 'Engine': '4-Cyl, Hybrid, 2.4 Liter', 'Combined Fuel Economy': '38 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '192 @ 6300 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'SX Sedan 4D': {'Horsepower': '192 @ 6300 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Optima-FrontSide_KIOPTH141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Kia,Rio,"['Sedan', 'Hatchback']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'SX Sedan 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'EX Hatchback 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'SX Hatchback 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'LX Hatchback 4D': {'Horsepower': '138 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/9517/2014-Kia-Rio-front-angle3_9517_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/9529/2014-Kia-Rio-front-angle3_9529_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2014,Kia,Sedona,['Van/Minivan'],"{'Van/Minivan': {'EX Minivan 4D': {'Horsepower': '269 @ 6300 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'LX Minivan 4D': {'Horsepower': '269 @ 6300 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Sedona-FrontSide_KTSED141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Kia,Sorento,['SUV'],"{'SUV': {'Limited-SXL Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, GDI, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'SX Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, GDI, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'EX Sport Utility 4D': {'Horsepower': '290 @ 6400 rpm HP', 'Engine': 'V6, GDI, 3.3 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, 'LX Sport Utility 4D': {'Horsepower': '191 @ 6300 rpm HP', 'Engine': '4-Cyl, GDI, 2.4 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2014/2014-Kia-Sorento-FrontSide_KTSOR141_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2014,Kia,Soul,['Wagon'],"{'Wagon': {'Wagon 4D': {'Horsepower': '130 @ 6300 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, '+ (Plus) Wagon 4D': {'Horsepower': '164 @ 6200 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, '! (Exclaim) Wagon 4D': {'Horsepower': '164 @ 6200 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/9258/2014-Kia-Soul-front-angle3_9258_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
