year,make,model,body_styles,trim_data,image_sources
2017,Aston Martin,DB11,['Coupe'],"{'Coupe': {'Launch Edition Coupe 2D': {'Horsepower': '600 @ 6500 rpm HP', 'Engine': 'V12, Twin Turbo, 5.2L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '600 @ 6500 rpm HP', 'Engine': 'V12, Twin Turbo, 5.2L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Aston%20Martin-DB11-FrontSide_ARDB111701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Aston Martin,Rapide S,['Sedan'],"{'Sedan': {'Shadow Edition Sedan 4D': {'Horsepower': '550 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}, 'Sedan 4D': {'Horsepower': '550 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11117/2017-Aston%20Martin-Rapide%20S-360SpinFrame_11117_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2017,Aston Martin,Vanquish,"['Coupe', 'Convertible']","{'Convertible': {'Volante Convertible 2D': {'Horsepower': '568 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '568 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Aston%20Martin-Vanquish-FrontSide_ARVANQV1701_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Aston%20Martin-Vanquish-FrontSide_ARVANQ1701_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2017,Aston Martin,Vantage,"['Convertible', 'Coupe']","{'Convertible': {'V12 S Convertible 2D': {'Horsepower': '563 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'V12 S Coupe 2D': {'Horsepower': '563 @ 6650 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/8774/2017-Aston%20Martin-Vantage-front-angle3_8774_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/10309/2017-Aston%20Martin-Vantage-front-angle3_10309_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2017,Audi,A3,"['Sedan', 'Convertible']","{'Sedan': {'Premium Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Prestige Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Premium Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}, 'Prestige Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}, 'Premium Plus Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A3-FrontSide_AUA3S1701_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A3-FrontSide_AUA3R1701_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2017,Audi,A3 Sportback e-tron,['Wagon'],"{'Wagon': { 'E-Tron Sport Back Wagon': {'Horsepower': '150 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 1.4 Liter Hybrid', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A3%20Sportback%20e-tron-FrontSide_AUA3ET1701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,A4,['Sedan'],"{'Sedan': {'Premium Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Prestige Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter'}, 'Ultra Premium Plus Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Ultra Premium Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A4-FrontSide_AUA4SED1701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,A4 allroad,['Wagon'],"{'Wagon': {'Prestige Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Premium Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A4%20allroad-FrontSide_AUA4ALL1701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,A5 Sport,"['Convertible', 'Coupe']","{'Convertible': {'Cabriolet 2D': {'Horsepower': '220 @ 4450 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '220 @ 4450 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A5%20Sport-FrontSide_AUA5SPCV1701_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11563/2017-Audi-A5%20Sport-360SpinFrame_11563_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2017,Audi,A6,['Sedan'],"{'Sedan': {'3.0T Premium Plus Sedan 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'competition Sedan 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Plus Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '3.0T Prestige Sedan 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A6-FrontSide_AUA61701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,A7,['Sedan'],"{'Sedan': {'Competition Prestige Sedan 4D': {'Horsepower': '340 @ 5300 rpm HP', 'Engine': 'V6, Sprchgd, 3.0L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}, 'Prestige Sedan 4D': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Sprchgd, 3.0L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Sprchgd, 3.0L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A7-FrontSide_AUA71701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,A8,['Sedan'],"{'Sedan': {'L 3.0T Sedan 4D': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'L 4.0T Sport Sedan 4D': {'Horsepower': '450 @ 5300 rpm HP', 'Engine': 'V8, Turbo, 4.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-A8-FrontSide_AUA81701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,Q3,['SUV'],"{'SUV': {'Premium Plus Sport Utility 4D': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Prestige Sport Utility 4D': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Premium Sport Utility 4D': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-Q3-FrontSide_AQQ31701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,Q5,['SUV'],"{'SUV': {'2.0T Premium Sport Utility 4D': {'Horsepower': '220 @ 4450 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Plus Sport Utility 4D': {'Horsepower': '220 @ 4450 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '3.0T Premium Plus Sport Utility 4D': {'Horsepower': '272 @ 4780 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, '3.0T Prestige Sport Utility 4D': {'Horsepower': '272 @ 4780 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-Q5-FrontSide_AQQ51701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,Q7,['SUV'],"{'SUV': {'2.0T Premium Sport Utility 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 7'}, '3.0T Premium Sport Utility 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Sprchrgd, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '3.0T Premium Plus Sport Utility 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Sprchrgd, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '3.0T Prestige Sport Utility 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Sprchrgd, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '2.0T Premium Plus Sport Utility 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-Q7-FrontSide_AQQ71701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,R8,"['Coupe', 'Convertible']","{'Convertible': {'V10 Spyder Convertible 2D': {'Horsepower': '540 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'V10 plus Coupe 2D': {'Horsepower': '610 @ 8250 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}, 'V10 Coupe 2D': {'Horsepower': '540 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-R8-FrontSide_AUR8SPY1701_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11474/2017-Audi-R8-360SpinFrame_11474_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2017,Audi,RS 3,['Sedan'],"{'Sedan': {'Sedan 4D': {'Engine': '5-Cyl, Turbo, 2.5 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-RS%203-FrontSide_AURS31701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,RS 7,['Sedan'],"{'Sedan': {'performance Sedan 4D': {'Horsepower': '605 @ 6100 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Sedan 4D': {'Horsepower': '560 @ 5700 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-RS%207-FrontSide_AURS71701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,S3,['Sedan'],"{'Sedan': {'Prestige Sedan 4D': {'Horsepower': '292 @ 5400 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '292 @ 5400 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0L', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-S3-FrontSide_AUS31701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,S5,"['Coupe', 'Convertible']","{'Convertible': {'Cabriolet 2D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-S5-FrontSide_AUS5CAB1701_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11361/2017-Audi-S5-360SpinFrame_11361_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2017,Audi,S6,['Sedan'],"{'Sedan': {'Prestige Sedan 4D': {'Horsepower': '450 @ 5800 rpm HP', 'Engine': 'V8, Turbo, 4.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '450 @ 5800 rpm HP', 'Engine': 'V8, Turbo, 4.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11708/2017-Audi-S6-360SpinFrame_11708_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2017,Audi,S7,['Sedan'],"{'Sedan': {'Prestige Sedan 4D': {'Horsepower': '450 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Premium Plus Sedan 4D': {'Horsepower': '450 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11695/2017-Audi-S7-360SpinFrame_11695_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2017,Audi,S8,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '605 @ 6100 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/11233/2017-Audi-S8-front-angle3_11233_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,SQ5,['SUV'],"{'SUV': {'Premium Plus Sport Utility 4D': {'Horsepower': '354 @ 6000 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Prestige Sport Utility 4D': {'Horsepower': '354 @ 6000 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2017/2017-Audi-SQ5-FrontSide_AUSQ51701_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2017,Audi,TT,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 4'}, 'TTS Coupe 2D': {'Horsepower': '292 @ 5400 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/10991/2017-Audi-TT-360SpinFrame_10991_032_2400x1800.png?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/10579/2017-Audi-TT-front-angle3_10579_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
