year,make,model,body_style(s),image_source(s)
2019,Chevrolet,Cruze,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12188/2019-Chevrolet-Cruze-360SpinFrame_12188_032_2400x1800.png?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11486/2019-Chevrolet-Cruze-360SpinFrame_11486_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2019,Chevrolet,Equinox,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11986/2019-Chevrolet-Equinox-360SpinFrame_11986_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11396/2019-Chevrolet-Express%202500%20Cargo-360SpinFrame_11396_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Express%202500%20Passenger-FrontSide_CT25EXP1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Express%203500%20Cargo-FrontSide_CTEX3C1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Express%203500%20Passenger-FrontSide_CTEX3P1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12143/2019-Chevrolet-Impala-360SpinFrame_12143_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Malibu-FrontSide_CHMAL1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Silverado%201500%20Crew%20Cab-FrontSide_CTS1C1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 1500 Double Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13285/2019-Chevrolet-Silverado%201500%20Double%20Cab-360SpinFrame_13285_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 1500 LD Double Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13469/2019-Chevrolet-Silverado%201500%20LD%20Double%20Cab-360SpinFrame_13469_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13668/2019-Chevrolet-Silverado%201500%20Regular%20Cab-360SpinFrame_13668_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CTS2CWT1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Silverado 3500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13044/2019-Chevrolet-Silverado%203500%20HD%20Crew%20Cab-360SpinFrame_13044_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Sonic,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Sonic-FrontSide_CHSON1901_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11434/2019-Chevrolet-Sonic-360SpinFrame_11434_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2019,Chevrolet,Spark,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Spark-FrontSide_CHSPLS1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Suburban,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12976/2019-Chevrolet-Suburban-360SpinFrame_12976_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12959/2019-Chevrolet-Tahoe-360SpinFrame_12959_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Traverse,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Traverse-FrontSide_CTTRAV1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Trax,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chevrolet-Trax-FrontSide_CTTRAX1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Chevrolet,Volt,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13072/2019-Chevrolet-Volt-360SpinFrame_13072_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chrysler,300,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13064/2019-Chrysler-300-360SpinFrame_13064_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Chrysler,Pacifica,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Chrysler-Pacifica-FrontSide_CVPAC1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Dodge,Challenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12232/2019-Dodge-Challenger-360SpinFrame_12232_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Dodge,Charger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Dodge-Charger-FrontSide_DOCHRGT1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13065/2019-Dodge-Durango-360SpinFrame_13065_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11564/2019-Dodge-Grand%20Caravan%20Passenger-360SpinFrame_11564_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Dodge,Journey,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13687/2019-Dodge-Journey-360SpinFrame_13687_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,FIAT,124 Spider,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12189/2019-FIAT-124%20Spider-360SpinFrame_12189_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,FIAT,500 Abarth,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12981/2019-FIAT-500%20Abarth-360SpinFrame_12981_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,FIAT,500L,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12767/2019-FIAT-500L-360SpinFrame_12767_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2019,Ford,EcoSport,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Ford-EcoSport-FrontSide_FOECOSPT1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2019,Ford,Edge,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Ford-Edge-FrontSide_FTEDGEST1901_640x480.jpg?interpolation=high-quality&downsize=391:*'}
