year,make,model,body_style(s),image_source(s)
2003,BMW,3 Series,"['Sedan', 'Convertible', 'Coupe', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-3%20Series-FrontSide_BM325XI031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-3%20Series-FrontSide_BM325IT031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-3%20Series-FrontSide_BM325CIC031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-3%20Series-FrontSide_BM325CI031_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,BMW,5 Series,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-5%20Series-FrontSide_BM525031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-5%20Series-FrontSide_BM525IT031_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,BMW,7 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-7%20Series-FrontSide_BM760031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,BMW,M3,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-M3-FrontSide_BMM3CNV031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-M3-FrontSide_BMM3CPE031_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,BMW,M5,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-M5-FrontSide_BMM5-031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,BMW,X5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-X5-FrontSide_BTX530031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,BMW,Z4,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-Z4-FrontSide_BMZ425031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,BMW,Z8,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-BMW-Z8-FrontSide_BMZ8031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Buick,Century,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Buick-Century-FrontSide_BUCEN031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Buick,LeSabre,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Buick-LeSabre-FrontSide_BULES031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Buick,Park Avenue,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Buick-Park%20Avenue-FrontSide_BUPRK031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Buick,Regal,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Buick-Regal-FrontSide_BUREGLS031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Buick,Rendezvous,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Buick-Rendezvous-FrontSide_BSRDV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,CTS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-CTS-FrontSide_CACTS031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,DeVille,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-DeVille-FrontSide_CADEV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-Escalade-FrontSide_CSESC031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,Escalade ESV,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-Escalade%20ESV-FrontSide_CSESCESV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-Escalade%20EXT-FrontSide_CSEXT031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Cadillac,Seville,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Cadillac-Seville-FrontSide_CASEVSTS031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Astro Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Astro%20Cargo-RearSide_CTASTCARGO013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Astro Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Astro%20Passenger-FrontSide_CTASP031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Avalanche 1500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Avalanche%201500-FrontSide_CTAV1031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Avalanche 2500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Avalanche%202500-FrontSide_CTAV2031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Blazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Blazer-FrontSide_CTBLZ2DXTR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Cavalier,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Cavalier-FrontSide_CHCAVLSSED031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Cavalier-FrontSide_CHCAVLSCPE031_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Corvette-FrontSide_CHCVTCNV025_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Corvette-FrontSide_CHCVT031_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%201500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%201500%20Passenger-Side_CT2XP032_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%202500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%202500%20Passenger-Side_CT2XP032_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%203500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Express%203500%20Passenger-Side_CT2XP032_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Impala-FrontSide_CHIMP031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Malibu-FrontSide_CHMALLS031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Monte Carlo,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Monte%20Carlo-FrontSide_CHMONLS031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,S10 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-S10%20Crew%20Cab-FrontSide_CTSTC036_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,S10 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-S10%20Extended%20Cab-FrontSide_CTSTE036_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,S10 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-S10%20Regular%20Cab-FrontSide_CTSTR015_502x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 1500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%201500%20HD%20Crew%20Cab-FrontSide_CT1HC031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%201500%20Regular%20Cab-FrontSide_CTS1R031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 2500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%202500%20Extended%20Cab-FrontSide_CTS2E037_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CT2HC031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CT2HE031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-Side_CT2HR032_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%202500%20Regular%20Cab-FrontSide_CTS1R031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 3500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%203500%20Crew%20Cab-FrontSide_CT3HC034_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 3500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%203500%20Extended%20Cab-FrontSide_CTS2E034_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Silverado 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Silverado%203500%20Regular%20Cab-FrontSide_CTS1R031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,SSR,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-SSR-FrontSide_CTSSR032_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Suburban%201500-FrontSide_CTSU103A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Suburban%202500-FrontSide_CTSU2031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Tahoe-FrontSide_CTTAH036_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Tracker,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Tracker-FrontSide_CTTRK4DZR2031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,TrailBlazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-TrailBlazer-RearSide_CTTBZLS033_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Venture Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Venture%20Cargo-FrontSide_CTVNC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chevrolet,Venture Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chevrolet-Venture%20Passenger-FrontSide_CTVNPWB035_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chrysler,300M,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-300M-FrontSide_CR300031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chrysler,Concorde,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Concorde-RearSide_CRCON033_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chrysler,PT Cruiser,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-PT%20Cruiser-FrontSide_CRPTC03A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chrysler,Sebring,"['Sedan', 'Coupe', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Sebring-RearSide_CRSEBLXI033_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Sebring-FrontSide_CRSEBCNV031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Sebring-FrontSide_CRSEBCPE033_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Town%20&%20Country-FrontSide_CVTWN031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Chrysler,Voyager,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Chrysler-Voyager-FrontSide_CVVGRLX031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Caravan%20Passenger-FrontSide_DTCVN031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Dakota Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Dakota Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Dakota%20Regular%20Cab-FrontSide_DTDKR011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Durango-FrontSide_DTDUR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Grand%20Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCVES02A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Intrepid,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Intrepid-FrontSide_DOINT031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Neon,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Neon-RearSide_DONEOSXT033_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT15C4WD031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DT25C031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DT25R031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 3500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%203500%20Quad%20Cab-FrontSide_DT35C031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%203500%20Regular%20Cab-FrontSide_DTPUR021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram Van 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%20Van%201500-FrontSide_DTRAV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram Van 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%20Van%202500-FrontSide_DTRAV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Ram Van 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Ram%20Van%203500-FrontSide_DTRAV031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Sprinter 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Sprinter%202500%20Cargo-FrontSide_DTSPR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Sprinter 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Sprinter%202500%20Passenger-FrontSide_DTSPR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Sprinter 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Sprinter%203500%20Cargo-FrontSide_DTSPR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Dodge,Stratus,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Stratus-FrontSide_DOSTRSXT031_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Stratus-RearSide_DOSTRSECPE033_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2003,Dodge,Viper,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Dodge-Viper-FrontSide_DOVIP031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Ford,Crown Victoria,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Ford-Crown%20Victoria-FrontSide_FOVIC031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Ford,E150 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Ford-E150%20Passenger-FrontSide_FTE15021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2003,Ford,E150 Super Duty Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2003/2003-Ford-E150%20Super%20Duty%20Cargo-RearSide_FTE25013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
