year,make,model,body_style(s),image_source(s)
2002,Acura,CL,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-CL-FrontSide_ACCL-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Acura,MDX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-MDX-FrontSide_ATMDX021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Acura,NSX,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-NSX-FrontSide_ACNSX022_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Acura,RL,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-RL-FrontSide_ACRL-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Acura,RSX,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-RSX-FrontSide_ACRSX021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Acura,TL,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Acura-TL-FrontSide_ACTL-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Audi,A4,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-A4-FrontSide_AUA4SED021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-A4-FrontSide_AUA4WAG02I_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Audi,A6,"['Wagon', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-A6-Side_AUA6SED022_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-A6-Side_AUA6WAG028_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Audi,A8,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-A8-Side_AUA8-022_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Audi,allroad,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-allroad-FrontSide_AUALL021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Audi,S4,"['Wagon', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-S4-Front_AUS4SED011_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-S4-FrontSide_AUS4WAG025_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Audi,S6,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-S6-FrontSide_AUS6-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Audi,S8,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-S8-FrontSide_AUS8-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Audi,TT,"['Hatchback', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-TT-FrontSide_AUTTR025_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Audi-TT-FrontSide_AUTT-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-3%20Series-FrontSide_BM325XI021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-3%20Series-FrontSide_BM325XIT021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-3%20Series-FrontSide_BM325CIC021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-3%20Series-FrontSide_BM325CI021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,5 Series,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-5%20Series-FrontSide_BM525I021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-5%20Series-FrontSide_BM525IT021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,7 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-7%20Series-FrontSide_BM745021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,BMW,M,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-M-FrontSide_BMMRDSTR021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-M-FrontSide_BMMCPE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,M3,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-M3-FrontSide_BMM3CNV021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-M3-FrontSide_BMM3CPE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,M5,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-M5-FrontSide_BMM5-021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,BMW,X5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-X5-FrontSide_BTX530021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,BMW,Z3,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-Z3-FrontSide_BMZ330RDSTR021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-Z3-FrontSide_BMZ3CPE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,BMW,Z8,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-BMW-Z8-FrontSide_BMZ8021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Buick,Century,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Buick-Century-FrontSide_BUCEN011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Buick,LeSabre,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Buick-LeSabre-FrontSide_BULESCST021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Buick,Park Avenue,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Buick-Park%20Avenue-FrontSide_BUPRK011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Buick,Regal,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Buick-Regal-FrontSide_BUREGLS021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Buick,Rendezvous,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Buick-Rendezvous-FrontSide_BSRDV021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Cadillac,DeVille,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Cadillac-DeVille-FrontSide_CADEV021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Cadillac,Eldorado,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Cadillac-Eldorado-FrontSide_CAELDETC026_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Cadillac-Escalade-FrontSide_CSESC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Cadillac-Escalade%20EXT-FrontSide_CSEXT021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Cadillac,Seville,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Cadillac-Seville-FrontSide_CASEVSTS026_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Astro Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Astro%20Cargo-RearSide_CTASTCARGO013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Astro Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Astro%20Passenger-FrontSide_CTASP026_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Avalanche 1500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Avalanche%201500-FrontSide_CTAV1029_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Avalanche 2500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Avalanche%202500-FrontSide_CTAV2021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Blazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Blazer-FrontSide_CTBLZ2D025_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Camaro-FrontSide_CHCAMZCONV01C_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Camaro-FrontSide_CHCAM021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Chevrolet,Cavalier,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Cavalier-RearSide_CHCAVLSSED029_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Cavalier-FrontSide_CHCAVCPE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Corvette-FrontSide_CHCVTCNV025_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Corvette-FrontSide_CHCVT011_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%201500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%201500%20Passenger-FrontSide_CT1XP024_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%202500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%202500%20Passenger-FrontSide_CT1XP021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%203500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Express%203500%20Passenger-FrontSide_CT1XP024_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Impala-Side_CHIMP022_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Malibu-FrontSide_CHMAL021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Monte Carlo,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Monte%20Carlo-FrontSide_CHMONLS021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Prizm,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Prizm-Side_CHPRZ022_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,S10 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-S10%20Crew%20Cab-FrontSide_CTSTC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,S10 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-S10%20Extended%20Cab-FrontSide_CTSTE026_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,S10 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-S10%20Regular%20Cab-FrontSide_CTSTR015_502x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E025_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 1500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%201500%20HD%20Crew%20Cab-FrontSide_CT1HC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%201500%20Regular%20Cab-FrontSide_CTS1R014_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 2500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%202500%20Extended%20Cab-FrontSide_CTS2E028_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CT2HC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTS2E011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-FrontSide_CTS2R011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%202500%20Regular%20Cab-FrontSide_CTS2R011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 3500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%203500%20Crew%20Cab-FrontSide_CT3HC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 3500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%203500%20Extended%20Cab-FrontSide_CTS2E011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Silverado 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Silverado%203500%20Regular%20Cab-FrontSide_CTS2R011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Suburban%201500-FrontSide_CTSU1025_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Suburban%202500-FrontSide_CTSU2025_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Tahoe-FrontSide_CTTAH02C_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Tracker,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Tracker-Side_CTTRK4DZR202G_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,TrailBlazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-TrailBlazer-FrontSide_CTTBZLS021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Venture Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Venture%20Cargo-FrontSide_CTVNC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chevrolet,Venture Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chevrolet-Venture%20Passenger-FrontSide_CTVNP016_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,300M,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-300M-FrontSide_CR300021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,Concorde,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Concorde-FrontSide_CRCONLTD029_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,Prowler,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Prowler-Side_CRPRL021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,PT Cruiser,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-PT%20Cruiser-FrontSide_CRPTC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,Sebring,"['Sedan', 'Convertible', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Sebring-FrontSide_CRSEBLXISED02C_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Sebring-FrontSide_CRSEBLXICNV02F_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Sebring-RearSide_CRSEBLXICPE02A_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Town%20&%20Country-FrontSide_CVTWNLTD02A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Chrysler,Voyager,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Chrysler-Voyager-FrontSide_CVVGR021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Daewoo,Lanos,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Daewoo-Lanos-FrontSide_DALANSED025_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Daewoo-Lanos-FrontSide_DALANCPE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Daewoo,Leganza,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Daewoo-Leganza-FrontSide_DALEG021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Daewoo,Nubira,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Daewoo-Nubira-FrontSide_DANUBSED021_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Daewoo-Nubira-FrontSide_DANUBWAG025_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2002,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Caravan%20Passenger-FrontSide_DTCVNSPT024_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Dakota Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Dakota Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Dakota%20Regular%20Cab-FrontSide_DTDKR011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Durango-FrontSide_DTDUR021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCVES02A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Intrepid,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Intrepid-FrontSide_DOINT003_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Neon,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Neon-FrontSide_DONEOSE021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT15C021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DTPUR021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2002,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2002/2002-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DT25E021_505x375.jpg?interpolation=high-quality&downsize=391:*'}
