year,make,model,body_style(s),image_source(s)
2010,Audi,A3,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6297/2010-Audi-A3-front-angle3_6297_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,A4,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A4-FrontSide_AUA4SED101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A4-FrontSide_AUA4WAG101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Audi,A5,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A5-FrontSide_AUA5R101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A5-FrontSide_AUA5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Audi,A6,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A6-FrontSide_AUA6101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A6-FrontSide_AUA6W101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Audi,A8,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-A8-FrontSide_AUA8101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,Q5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-Q5-FrontSide_AQQ5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,Q7,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-Q7-FrontSide_AQQ7101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,R8,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-R8-FrontSide_AUR8101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,S4,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-S4-FrontSide_AUS4101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,S5,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-S5-FrontSide_AUS5R101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-S5-FrontSide_AUS5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Audi,S6,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-S6-Side_AUS6103_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Audi,TT,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Audi-TT-FrontSide_AUTTR101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6600/2010-Audi-TT-front-angle3_6600_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Bentley,Azure T,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Bentley-Azure%20T-FrontSide_BYAZU101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Bentley,Brooklands,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Bentley-Brooklands-FrontSide_BYBR101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Bentley,Continental,"['Convertible', 'Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Bentley-Continental-FrontSide_BYFS101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Bentley-Continental-FrontSide_BYGTC101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Bentley-Continental-FrontSide_BYGT101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,1 Series,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-1%20Series-FrontSide_BM1SERIESR101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-1%20Series-FrontSide_BM1SERIESC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-3%20Series-FrontSide_BM3S101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-3%20Series-FrontSide_BM3W101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-3%20Series-FrontSide_BM3R101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-3%20Series-FrontSide_BM3C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,5 Series,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-5%20Series-FrontSide_BM5101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-5%20Series-FrontSide_BM5W101_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,6 Series,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-6%20Series-FrontSide_BM6R101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-6%20Series-FrontSide_BM6101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,7 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-7%20Series-FrontSide_BM750101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,M3,"['Coupe', 'Sedan', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-M3-FrontSide_BMM3S101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-M3-FrontSide_BMM3R101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-M3-FrontSide_BMM3C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,M5,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6097/2010-BMW-M5-front-angle3_6097_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,M6,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6312/2010-BMW-M6-front-angle3_6312_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-M6-FrontSide_BMM6101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,BMW,X3,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-X3-FrontSide_BTX3101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,X5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-X5-FrontSide_BTX5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,X5 M,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-X5%20M-FrontSide_BTX5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,X6,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-X6-FrontSide_BTX6HYB101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,X6 M,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-X6%20M-FrontSide_BTX6101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,BMW,Z4,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-BMW-Z4-FrontSide_BMZ4101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Buick,Enclave,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Buick-Enclave-FrontSide_BSENC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Buick,LaCrosse,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Buick-LaCrosse-FrontSide_BULC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Buick,Lucerne,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Buick-Lucerne-FrontSide_BULUC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,CTS,"['Sedan', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-CTS-FrontSide_CACTS101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-CTS-FrontSide_CACTSW101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Cadillac,DTS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-DTS-FrontSide_CADTS101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-Escalade-FrontSide_CSESCH101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,Escalade ESV,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6502/2010-Cadillac-Escalade%20ESV-front-angle3_6502_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6546/2010-Cadillac-Escalade%20EXT-front-angle3_6546_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,SRX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-SRX-FrontSide_CSSRX101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Cadillac,STS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Cadillac-STS-FrontSide_CASTS101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Avalanche,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Avalanche-FrontSide_CTAVAL101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Aveo,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Aveo-FrontSide_CHAV101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Aveo-FrontSide_CHAV5101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Chevrolet,Camaro,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Camaro-FrontSide_CHCAMLT101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Cobalt,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Cobalt-FrontSide_CHCOBXFES101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Cobalt-RearSide_CHCOBLSC102_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Chevrolet,Colorado Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Colorado%20Crew%20Cab-FrontSide_CTCLC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Colorado Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Colorado%20Extended%20Cab-FrontSide_CTCLE101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Colorado Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Colorado%20Regular%20Cab-FrontSide_CTCLR101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Corvette-FrontSide_CHCORCON101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Corvette-FrontSide_CHCOR101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Chevrolet,Equinox,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6157/2010-Chevrolet-Equinox-front-angle3_6157_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%201500%20Cargo-RearSide_CTEXC102_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%202500%20Cargo-RearSide_CTEXC102_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%202500%20Passenger-FrontSide_CTEXP101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%203500%20Cargo-RearSide_CTEXC102_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Express%203500%20Passenger-FrontSide_CTEXP101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,HHR,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6468/2010-Chevrolet-HHR-front-angle3_6468_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Impala-FrontSide_CHIMP101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Malibu-FrontSide_CHMAL101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%201500%20Crew%20Cab-FrontSide_CTS1C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6561/2010-Chevrolet-Silverado%201500%20Regular%20Cab-front-angle3_6561_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CTS2C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTS2E101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-RearSide_CTS2R092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 3500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%203500%20HD%20Crew%20Cab-FrontSide_CTS3C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 3500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Silverado%203500%20HD%20Extended%20Cab-FrontSide_CTS2E101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Silverado 3500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6666/2010-Chevrolet-Silverado%203500%20HD%20Regular%20Cab-front-angle3_6666_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Suburban%201500-FrontSide_CTSUB101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6495/2010-Chevrolet-Suburban%202500-front-angle3_6495_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Tahoe-FrontSide_CTTAH101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chevrolet,Traverse,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chevrolet-Traverse-FrontSide_CTTRAV101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chrysler,300,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chrysler-300-Side_CR300103_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chrysler,PT Cruiser,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chrysler-PT%20Cruiser-FrontSide_CRPTC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Chrysler,Sebring,"['Sedan', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chrysler-Sebring-FrontSide_CRSEB101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6437/2010-Chrysler-Sebring-front-angle3_6437_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2010,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Chrysler-Town%20&%20Country-FrontSide_CVTOWN101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Avenger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Avenger-FrontSide_DOAVEN101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Caliber,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6630/2010-Dodge-Caliber-front-angle3_6630_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Challenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/6305/2010-Dodge-Challenger-360SpinFrame_6305_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Charger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Charger-FrontSide_DOCHRGR101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Dakota Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Dakota%20Crew%20Cab-FrontSide_DTDAKC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Dakota Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Dakota%20Extended%20Cab-FrontSide_DTDAKE091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Grand%20Caravan%20Cargo-Front_DTGCC094_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Journey,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Journey-FrontSide_DTJOUR101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Nitro,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Nitro-FrontSide_DTNITRO101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Ram 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Ram%201500%20Crew%20Cab-FrontSide_DT15C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT15Q101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Ram 2500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Ram%202500%20Crew%20Cab-FrontSide_DT25C101_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2010,Dodge,Ram 2500 Mega Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2010/2010-Dodge-Ram%202500%20Mega%20Cab-FrontSide_DTMEGA101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
