year,make,model,body_styles,trims,image_sources
2018,Audi,A3,"['Convertible', 'Sedan']","{'Sedan': {'Premium Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Prestige Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Premium Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}, 'Prestige Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}, 'Premium Plus Cabriolet 4D': {'Horsepower': '220 @ 4500 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/12205/2018-Audi-A3-front-angle3_12205_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2018/2018-Audi-A3-FrontSide_AUA3R1801_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2018,Audi,A3 Sportback e-tron,['Wagon'],NULL,{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11748/2018-Audi-A3%20Sportback%20e-tron-360SpinFrame_11748_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,A4,['Sedan'],"{'Sedan': {'Prestige Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Ultra Premium Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'Ultra Prestige Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Premium Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Ultra Premium Plus Sedan 4D': {'Horsepower': '190 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '31 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2018/2018-Audi-A4-FrontSide_AUA41801_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2018,Audi,A4 allroad,['Wagon'],"{'Wagon': {'Prestige Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Premium Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Wagon 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11828/2018-Audi-A4%20allroad-360SpinFrame_11828_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,A5,"['Convertible', 'Coupe', 'Sedan']","{'Sedan': {'Premium Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Prestige Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Premium Plus Cabriolet 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}, 'Premium Cabriolet 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}, 'Prestige Cabriolet 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Prestige Coupe 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}, 'Premium Coupe 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}, 'Premium Plus Coupe 2D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12018/2018-Audi-A5-360SpinFrame_12018_032_2400x1800.png?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12005/2018-Audi-A5-360SpinFrame_12005_032_2400x1800.png?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11952/2018-Audi-A5-360SpinFrame_11952_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2018,Audi,A6,['Sedan'],"{'Sedan': {'3.0T Premium Plus Sedan 4D': {'Horsepower': '340 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Plus Sedan 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, '3.0T Prestige Sedan 4D': {'Horsepower': '340 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12219/2018-Audi-A6-360SpinFrame_12219_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,A7,['Sedan'],"{'Sedan': {'Prestige Sedan 4D': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Sprchgd, 3.0L', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Premium Plus Sedan 4D': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Sprchgd, 3.0L', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11397/2018-Audi-A7-360SpinFrame_11397_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,A8,['Sedan'],"{'Sedan': {'L 4.0T Sport': {'Horsepower': '450 @ 5300 rpm HP', 'Engine': 'V8, Turbo, 4.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'L 3.0T': {'Horsepower': '333 @ 5300 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2018/2018-Audi-A8-FrontSide_AUA81801_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2018,Audi,Q3,['SUV'],"{'SUV': {'Sport Premium': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Premium Plus': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Premium': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Sport Premium Plus': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12087/2018-Audi-Q3-360SpinFrame_12087_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,Q5,['SUV'],"{'SUV': {'Premium Plus Sport Utility 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Prestige Sport Utility 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Premium Sport Utility 4D': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2018/2018-Audi-Q5-FrontSide_AQQ51801_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2018,Audi,Q7,['SUV'],"{'SUV': {'2.0T Premium Plus': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '3.0T Premium': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '3.0T Prestige': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '2.0T Premium': {'Horsepower': '252 @ 5000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}, '3.0T Premium Plus': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11166/2018-Audi-Q7-360SpinFrame_11166_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,R8,"['Coupe', 'Convertible']","{'Convertible': {'V10 Spyder': {'Horsepower': '540 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'V10': {'Horsepower': '540 @ 7800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}, 'V10 plus': {'Horsepower': '610 @ 8250 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2018/2018-Audi-R8-FrontSide_AUR8SPY1801_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11474/2018-Audi-R8-360SpinFrame_11474_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}"
2018,Audi,RS 3,['Sedan'],NULL,{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12401/2018-Audi-RS%203-360SpinFrame_12401_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,RS 5,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '444 @ 5700 rpm HP', 'Engine': 'V6, Twin Turbo, 2.9 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/12732/2018-Audi-RS%205-360SpinFrame_12732_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
2018,Audi,RS 7,['Sedan'],"{'Sedan': {'performance': {'Horsepower': '605 @ 6100 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}, 'Base Style': {'Horsepower': '560 @ 5700 rpm HP', 'Engine': 'V8, Twin Turbo, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/11815/2018-Audi-RS%207-360SpinFrame_11815_032_2400x1800.png?interpolation=high-quality&downsize=391:*'}
