year,make,model,body_style(s),image_source(s)
2004,Audi,S4,"['Wagon', 'Convertible', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Audi-S4-FrontSide_AUS4SED042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Audi-S4-FrontSide_AUS4WAG042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Audi-S4-FrontSide_AUS4CNV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Audi,TT,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Audi-TT-FrontSide_AUTTR041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Audi-TT-Front_AUTT-042_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-3%20Series-FrontSide_BM325XI041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-3%20Series-FrontSide_BM325IT041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-3%20Series-FrontSide_BM3CNV042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-3%20Series-FrontSide_BM3CPE041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,BMW,5 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-5%20Series-RearSide_BM525044_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,BMW,6 Series,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-6%20Series-FrontSide_BM645CNV041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-6%20Series-FrontSide_BM645043_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,BMW,7 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-7%20Series-FrontSide_BM745I042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,BMW,M3,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-M3-FrontSide_BMM3CNV041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-M3-FrontSide_BMM3CPE041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,BMW,X3,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-X3-FrontSide_BTX3-042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,BMW,X5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-X5-FrontSide_BTX544042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,BMW,Z4,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-BMW-Z4-FrontSide_BMZ4042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,Century,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-Century-FrontSide_BUCEN041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,LeSabre,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-LeSabre-FrontSide_BULES041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,Park Avenue,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-Park%20Avenue-FrontSide_BUPRK041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,Rainier,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-Rainier-FrontSide_BSRAI042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,Regal,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-Regal-FrontSide_BUREGLS041_505x330.jpg?interpolation=high-quality&downsize=391:*'}
2004,Buick,Rendezvous,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Buick-Rendezvous-FrontSide_BSRDV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,CTS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-CTS-FrontSide_CACTS042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,DeVille,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-DeVille-FrontSide_CADEV042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-Escalade-FrontSide_CSESC042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,Escalade ESV,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-Escalade%20ESV-FrontSide_CSESCESV041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-Escalade%20EXT-FrontSide_CSEXT041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,Seville,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-Seville-FrontSide_CASEVSLS042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,SRX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-SRX-FrontSide_CSSRX042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Cadillac,XLR,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Cadillac-XLR-FrontSide_CAXLR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Astro Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Astro%20Cargo-RearSide_CTASTCARGO013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Astro Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Astro%20Passenger-Front_CTASP041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Avalanche 1500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Avalanche%201500-FrontSide_CTAV1041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Avalanche 2500,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Avalanche%202500-FrontSide_CTAV2041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Aveo,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Aveo-FrontSide_CHAVESED042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Aveo-FrontSide_CHAVEHB042_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Chevrolet,Blazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Blazer-FrontSide_CTBLZ2DXTR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Cavalier,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Cavalier-FrontSide_CHCAV042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Cavalier-RearSide_CHCAVCPE044_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Chevrolet,Classic,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Classic-FrontSide_CHCLAS041_505x368.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Colorado Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Colorado%20Crew%20Cab-FrontSide_CTCLC04E_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Colorado Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Colorado%20Extended%20Cab-FrontSide_CTCLE042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Colorado Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Colorado%20Regular%20Cab-FrontSide_CTCLR042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Corvette,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Corvette-FrontSide_CHCVTCNV042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Corvette-FrontSide_CHCVT041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%201500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%202500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%202500%20Passenger-FrontSide_CTEXP042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%203500%20Cargo-Side_CTEXPCAR031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Express%203500%20Passenger-FrontSide_CTEXP042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Impala-FrontSide_CHIMP041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Malibu,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Malibu-FrontSide_CHMAL041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Malibu-FrontSide_CHMALMAXX042_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Chevrolet,Monte Carlo,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Monte%20Carlo-FrontSide_CHMONLS041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,S10 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-S10%20Crew%20Cab-FrontSide_CTSTC04A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%201500%20Crew%20Cab-FrontSide_CTS1C042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%201500%20Regular%20Cab-Side_CTS1R043_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20Crew%20Cab-FrontSide_CT2HC041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20Extended%20Cab-FrontSide_CT2HE042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-FrontSide_CT2HC041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CT2HE042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-FrontSide_CTS2R041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%202500%20Regular%20Cab-FrontSide_CTS2R041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 3500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%203500%20Crew%20Cab-FrontSide_CT3HC041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 3500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%203500%20Extended%20Cab-FrontSide_CTS3E042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Silverado 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Silverado%203500%20Regular%20Cab-FrontSide_CTS3R041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,SSR,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-SSR-FrontSide_CTSSR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Suburban%201500-FrontSide_CTSU1042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Suburban%202500-FrontSide_CTSU2042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Tahoe-FrontSide_CTTAH042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Tracker,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Tracker-Side_CTTRK4DZR2043_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,TrailBlazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-TrailBlazer-FrontSide_CTTBZ041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Venture Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Venture%20Cargo-FrontSide_CTVNC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chevrolet,Venture Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chevrolet-Venture%20Passenger-FrontSide_CTVNP041_505x365.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,300M,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-300M-FrontSide_CR300041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,Concorde,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Concorde-FrontSide_CRCONLXI041_505x357.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,Crossfire,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Crossfire-FrontSide_CRCRS041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,Pacifica,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Pacifica-FrontSide_CVPAC041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,PT Cruiser,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-PT%20Cruiser-FrontSide_CRPTC042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Chrysler,Sebring,"['Coupe', 'Convertible', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Sebring-FrontSide_CRSEBSED041_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Sebring-FrontSide_CRSEBCNV042_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Chrysler-Sebring-FrontSide_CRSEBCPE041_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2004,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png'}
2004,Dodge,Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Caravan%20Passenger-FrontSide_DTCVN042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Dakota Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Dakota%20Quad%20Cab-FrontSide_DTDKC04B_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Dakota Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Dakota%20Regular%20Cab-FrontSide_DTDKR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Durango-FrontSide_DTDUR042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Grand%20Caravan%20Cargo-FrontSide_DTCVNCARGO031_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGCV042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Intrepid,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Intrepid-FrontSide_DOINTSXT042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Neon,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Neon-FrontSide_DONEOSE042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DT15C04A_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DT25C041_505x363.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DT25R042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 3500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%203500%20Quad%20Cab-FrontSide_DT35C047_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Ram 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Ram%203500%20Regular%20Cab-FrontSide_DT25R042_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Sprinter 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Sprinter%202500%20Cargo-FrontSide_DTSPR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Sprinter 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Sprinter%202500%20Passenger-FrontSide_DTSPR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2004,Dodge,Sprinter 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2004/2004-Dodge-Sprinter%203500%20Cargo-FrontSide_DTSPR041_505x375.jpg?interpolation=high-quality&downsize=391:*'}
