year,make,model,body_style(s),image_source(s)
2000,Buick,Century,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Buick-Century-FrontSide_BUCENSE003_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Buick,LeSabre,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Buick-LeSabre-Side_BULESGT004_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Buick,Park Avenue,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Buick-Park%20Avenue-FrontSide_BUPRK001_505x356.jpg?interpolation=high-quality&downsize=391:*'}
2000,Buick,Regal,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Buick-Regal-FrontSide_BUREG001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Cadillac,Catera,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Cadillac-Catera-FrontSide_CACAT001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Cadillac,DeVille,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Cadillac-DeVille-FrontSide_CADEV001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Cadillac,Eldorado,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Cadillac-Eldorado-FrontSide_CAELDETC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Cadillac-Escalade-FrontSide_CSESC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Cadillac,Seville,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Cadillac-Seville-FrontSide_CASEVSTS001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,2500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-2500%20Crew%20Cab-FrontSide_CTPUC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-2500%20HD%20Extended%20Cab-RearSide_CTPUE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-2500%20HD%20Regular%20Cab-FrontSide_CT15R982_505x355.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,3500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-3500%20Crew%20Cab-FrontSide_CTPUC001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,3500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-3500%20Extended%20Cab-RearSide_CTPUE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-3500%20Regular%20Cab-FrontSide_CT15R981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Astro Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Astro%20Cargo-RearSide_CTASC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Astro Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Astro%20Passenger-Side_CTASPLT002_505x374.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Blazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Blazer-FrontSide_CTBLZ2D002_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2000,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Camaro-FrontSide_CHCAMZCONV004_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Camaro-Side_CHCAM001_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2000,Chevrolet,Cavalier,"['Coupe', 'Sedan', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Cavalier-FrontSide_CHCAVLSSED009_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Cavalier-FrontSide_CHCAVZ24CONV007_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2000/2000-Chevrolet-Cavalier-FrontSide_CHCAVCPE001_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
