year,make,model,body_style(s),image_source(s)
2009,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Cadillac-Escalade-FrontSide_CSESCH091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Cadillac,Escalade ESV,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Cadillac-Escalade%20ESV-FrontSide_CSESCESV091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Cadillac-Escalade%20EXT-FrontSide_CSESCEXT091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Cadillac,SRX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5491/2009-Cadillac-SRX-front-angle3_5491_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Cadillac,STS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Cadillac-STS-FrontSide_CASTS091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Cadillac,XLR,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5550/2009-Cadillac-XLR-front-angle3_5550_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Avalanche,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Avalanche-FrontSide_CTAVALTZ091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Aveo,"['Sedan', 'Hatchback']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Aveo-FrontSide_CHAV091_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Aveo-Side_CHAV5093_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2009,Chevrolet,Cobalt,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Cobalt-FrontSide_CHCOBX091_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Cobalt-RearSide_CHCOBLS092_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2009,Chevrolet,Colorado Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Colorado%20Crew%20Cab-FrontSide_CTCLC091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Colorado Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Colorado%20Extended%20Cab-FrontSide_CTCLE091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Colorado Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5738/2009-Chevrolet-Colorado%20Regular%20Cab-front-angle3_5738_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Corvette-RearSide_CHCORCON092_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Corvette-RearSide_CHCOR092_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2009,Chevrolet,Equinox,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Equinox-FrontSide_CTEQU091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Express%201500%20Cargo-FrontSide_CTEXC091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5787/2009-Chevrolet-Express%201500%20Passenger-front-angle3_5787_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Express%202500%20Cargo-FrontSide_CTEXC091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5787/2009-Chevrolet-Express%202500%20Passenger-front-angle3_5787_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Express%203500%20Cargo-FrontSide_CTEXC091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5874/2009-Chevrolet-Express%203500%20Passenger-front-angle3_5874_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,HHR,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-HHR-FrontSide_CHHHRLT091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Impala-FrontSide_CHIMP091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Malibu-FrontSide_CHMAL091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Silverado%201500%20Crew%20Cab-FrontSide_CTS1C091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Silverado%201500%20Regular%20Cab-RearSide_CTS2R092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5859/2009-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-front-angle3_5859_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5790/2009-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-front-angle3_5790_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-RearSide_CTS2R092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 3500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5866/2009-Chevrolet-Silverado%203500%20HD%20Crew%20Cab-front-angle3_5866_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 3500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5790/2009-Chevrolet-Silverado%203500%20HD%20Extended%20Cab-front-angle3_5790_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Silverado 3500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Silverado%203500%20HD%20Regular%20Cab-RearSide_CTS2R092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Suburban%201500-FrontSide_CTSUBLTZ091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Suburban%202500-FrontSide_CTSUBLTZ091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Tahoe-FrontSide_CTTAHH091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,TrailBlazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-TrailBlazer-FrontSide_CTTBZ091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chevrolet,Traverse,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chevrolet-Traverse-FrontSide_CTTRAV091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chrysler,300,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chrysler-300-FrontSide_CR300091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chrysler,Aspen,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chrysler-Aspen-FrontSide_CVASPNH091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chrysler,PT Cruiser,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5559/2009-Chrysler-PT%20Cruiser-front-angle3_5559_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Chrysler,Sebring,"['Sedan', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chrysler-Sebring-FrontSide_CRSEB081_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Chrysler-Sebring-FrontSide_CRSEBCON081_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2009,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png'}
2009,Dodge,Avenger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Avenger-Side_DOAVEN093_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Caliber,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Caliber-FrontSide_DOCAL091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Challenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Challenger-FrontSide_DOCHALL091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Charger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Charger-FrontSide_DOCHRGR091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Dakota Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Dakota%20Crew%20Cab-RearSide_DTDAKC092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Dakota Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Dakota%20Extended%20Cab-RearSide_DTDAKC092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Durango-FrontSide_DTDUR081_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Grand%20Caravan%20Cargo-Front_DTGCC094_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGC091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Journey,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Journey-FrontSide_DOJOUR091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Nitro,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Nitro-RearSide_DTNITRO092_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%201500%20Crew%20Cab-FrontSide_DT15C091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/5714/2009-Dodge-Ram%201500%20Quad%20Cab-front-angle3_5714_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%201500%20Regular%20Cab-FrontSide_DT15R091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 2500 Mega Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%202500%20Mega%20Cab-FrontSide_DTMEGA091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DT2Q091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DT2R091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2009,Dodge,Ram 3500 Mega Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Dodge-Ram%203500%20Mega%20Cab-FrontSide_DTMEGA091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
