year,make,model,body_style(s),image_source(s)
2011,Bentley,Continental,"['Convertible', 'Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYFS101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYGTC101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYGTC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Bentley,Mulsanne,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Mulsanne-FrontSide_BYMUL111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,1 Series,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-1%20Series-FrontSide_BM128R111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-1%20Series-FrontSide_BM1SERIESC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3S111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3W111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3R111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3C111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,BMW,5 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-5%20Series-FrontSide_BM535111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,7 Series,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-7%20Series-FrontSide_BM750111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,M3,"['Convertible', 'Coupe', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-M3-FrontSide_BMM3S111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6743/2011-BMW-M3-front-angle3_6743_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-M3-FrontSide_BMM3C111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,BMW,X3,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-X3-FrontSide_BTX3111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,X5,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-X5-FrontSide_BTX550I111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,X5 M,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-X5%20M-FrontSide_BTX535I111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,X6,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-X6-FrontSide_BTX6HYB111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,X6 M,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-X6%20M-FrontSide_BTX6111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,Z4,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-Z4-FrontSide_BMZ4111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Buick,Enclave,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Buick-Enclave-FrontSide_BSENC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Buick,LaCrosse,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Buick-LaCrosse-FrontSide_BULC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Buick,Lucerne,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Buick-Lucerne-FrontSide_BULUC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Buick,Regal,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Buick-Regal-FrontSide_BUREG111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,CTS,"['Sedan', 'Wagon', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-CTS-FrontSide_CACTS111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-CTS-FrontSide_CACTSW111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-CTS-FrontSide_CACTC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Cadillac,DTS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-DTS-FrontSide_CADTS111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,Escalade,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-Escalade-FrontSide_CSESCH111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,Escalade ESV,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-Escalade%20ESV-FrontSide_CSESCESV111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,Escalade EXT,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-Escalade%20EXT-FrontSide_CSESCEXT111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,SRX,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-SRX-FrontSide_CSSRX111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Cadillac,STS,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Cadillac-STS-FrontSide_CASTS111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Avalanche,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Avalanche-FrontSide_CTAVAL111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Aveo,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Aveo-FrontSide_CHAV111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Aveo-FrontSide_CHAV5111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Camaro-FrontSide_CHCAMR111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Camaro-FrontSide_CHCAMLT111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Chevrolet,Colorado Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Colorado%20Crew%20Cab-FrontSide_CTCLC111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Colorado Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Colorado%20Extended%20Cab-FrontSide_CTCLE111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Colorado Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Colorado%20Regular%20Cab-FrontSide_CTCLR111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Corvette,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Corvette-FrontSide_CHCORCON111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Corvette-FrontSide_CHCOR111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Chevrolet,Cruze,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Cruze-FrontSide_CHCRUZE111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Equinox,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Equinox-FrontSide_CTEQU111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 1500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Express%201500%20Cargo-Side_CTEXC113_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 2500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Express%202500%20Cargo-Side_CTEXC113_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/7238/2011-Chevrolet-Express%202500%20Passenger-front-angle3_7238_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 3500 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Express%203500%20Cargo-Side_CTEXC113_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Express%203500%20Passenger-FrontSide_CTEXP3500111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,HHR,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-HHR-FrontSide_CHHHR111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Impala,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6878/2011-Chevrolet-Impala-front-angle3_6878_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Malibu-FrontSide_CHMAL111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 1500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6884/2011-Chevrolet-Silverado%201500%20Crew%20Cab-front-angle3_6884_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%201500%20Extended%20Cab-FrontSide_CTS1E111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%201500%20Regular%20Cab-FrontSide_CTS1R111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 2500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%202500%20HD%20Crew%20Cab-Side_CTS2C113_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%202500%20HD%20Extended%20Cab-FrontSide_CTS2E111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 2500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%202500%20HD%20Regular%20Cab-FrontSide_CTS2R111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 3500 HD Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%203500%20HD%20Crew%20Cab-FrontSide_CTS3C111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 3500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%203500%20HD%20Extended%20Cab-FrontSide_CTS3E111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Silverado 3500 HD Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Silverado%203500%20HD%20Regular%20Cab-FrontSide_CTS2R111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Suburban%201500-FrontSide_CTSUB25111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Suburban%202500-FrontSide_CTSUB25111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Tahoe-FrontSide_CTTAH111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Traverse,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Traverse-FrontSide_CTTRAV111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chevrolet,Volt,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chevrolet-Volt-FrontSide_CHVOLT111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chrysler,200,"['Convertible', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chrysler-200-FrontSide_CR200S111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chrysler-200-FrontSide_CR200R111_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Chrysler,300,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Chrysler-300-FrontSide_CR300111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png'}
2011,Dodge,Avenger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Avenger-FrontSide_DOAVEN111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Caliber,['Wagon'],{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Caliber-FrontSide_DOCAL111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Challenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Challenger-FrontSide_DOCHALL111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Charger,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Charger-FrontSide_DOCHRGRRT111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Durango-FrontSide_DTDUR111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Grand Caravan Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Grand%20Caravan%20Cargo-FrontSide_DTGCC111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Grand%20Caravan%20Passenger-FrontSide_DTGC111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Journey,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Journey-FrontSide_DTJOUR111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Dodge,Nitro,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Dodge-Nitro-FrontSide_DTNITRO111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ferrari,458 Italia,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ferrari-458%20Italia-FrontSide_FEF458IT111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ferrari,599 GTB Fiorano,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ferrari-599%20GTB%20Fiorano-FrontSide_FE599GTBF111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ferrari,599 GTO,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ferrari-599%20GTO-FrontSide_FE599GTO111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ferrari,612 Scaglietti,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ferrari-612%20Scaglietti-FrontSide_FESCAG101_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ferrari,California,['Convertible'],{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ferrari-California-FrontSide_FECALI111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,Crown Victoria,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-Crown%20Victoria-FrontSide_FOVIC081_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,E150 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-E150%20Cargo-FrontSide_FTECV111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,E150 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-E150%20Passenger-FrontSide_FTECP111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,E250 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-E250%20Cargo-FrontSide_FTECV111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,E350 Super Duty Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-E350%20Super%20Duty%20Cargo-FrontSide_FTECV111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2011,Ford,E350 Super Duty Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Ford-E350%20Super%20Duty%20Passenger-FrontSide_FTECP111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
