year,make,model,body_style(s),image_source(s)
1998,Buick,Skylark,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Buick-Skylark-FrontSide_BUSKY981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Cadillac,Catera,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Cadillac-Catera-FrontSide_CACAT981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Cadillac,DeVille,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Cadillac-DeVille-FrontSide_CADEV981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Cadillac,Eldorado,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Cadillac-Eldorado-FrontSide_CAELD981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Cadillac,Seville,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Cadillac-Seville-FrontSide_CASEV981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,1500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-1500%20Extended%20Cab-FrontSide_CT15E8984_505x373.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-1500%20Regular%20Cab-FrontSide_CT15R982_505x355.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,2500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-2500%20Extended%20Cab-FrontSide_CT15E982_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,2500 HD Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-2500%20HD%20Extended%20Cab-FrontSide_CT25E991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-2500%20Regular%20Cab-FrontSide_CT15R981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,3500 Crew Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-3500%20Crew%20Cab-FrontSide_CTCRW981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,3500 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-3500%20Extended%20Cab-FrontSide_CT25E991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-3500%20Regular%20Cab-FrontSide_CT15R981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Astro Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Astro%20Cargo-RearSide_CTASC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Astro Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Astro%20Passenger-FrontSide_CTASP982_505x369.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Blazer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Blazer-FrontSide_CTBLZ981_505x351.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Camaro-Side_CHCAMCONV982_505x277.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Camaro-Side_CHCAM981_505x207.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Chevrolet,Cavalier,"['Hatchback', 'Sedan', 'Convertible']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Cavalier-Side_CHCAVLSSED983_505x358.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Cavalier-FrontSide_CHCAVZ24CONV985_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Cavalier-FrontSide_CHCAVCPE981_505x373.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Chevrolet,Corvette,"['Hatchback', 'Convertible']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Corvette-FrontSide_CHCVTCONV983_505x374.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Corvette-FrontSide_CHCVT981_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Chevrolet,Express 1500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Express 2500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Express%202500%20Passenger-FrontSide_CTEXP981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Express 3500 Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Express%203500%20Passenger-FrontSide_CTEXP981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,G-Series 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-G-Series%201500-FrontSide_CTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,G-Series 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-G-Series%202500-FrontSide_CTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,G-Series 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-G-Series%203500-FrontSide_CTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Lumina,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Lumina-FrontSide_CHLUMLS982_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Malibu,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Malibu-FrontSide_CHMAL981_505x363.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Metro,"['Hatchback', 'Sedan']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Metro-FrontSide_CHMETLSISED983_505x369.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Metro-FrontSide_CHMET981_505x374.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Chevrolet,Monte Carlo,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Monte%20Carlo-FrontSide_CHMON981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Prizm,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Prizm-FrontSide_CHPRZ981_506x350.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,S10 Extended Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-S10%20Extended%20Cab-FrontSide_CTS1E981_505x352.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,S10 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-S10%20Regular%20Cab-FrontSide_CTS1R981_496x329.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Suburban 1500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Suburban%201500-FrontSide_CTSUB981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Suburban 2500,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Suburban%202500-FrontSide_CTSUB981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Tahoe,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Tahoe-Side_CTTAH4D984_505x348.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Tracker,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Tracker-FrontSide_CTTRK983_502x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Venture Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Venture%20Cargo-Side_CTVNC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chevrolet,Venture Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chevrolet-Venture%20Passenger-FrontSide_CTVNP981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chrysler,Cirrus,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chrysler-Cirrus-FrontSide_CRCIR981_505x359.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chrysler,Concorde,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chrysler-Concorde-FrontSide_CRCON981_505x354.jpg?interpolation=high-quality&downsize=391:*'}
1998,Chrysler,Sebring,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chrysler-Sebring-FrontSide_CRSBC981_505x370.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Chrysler-Sebring-FrontSide_CRSEB981_505x362.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Chrysler,Town & Country,['Van/Minivan'],{'Van/Minivan': 'https://www.autotechemporium.com/frontend/assets/images/placeholder/inventory-full-placeholder.png'}
1998,Dodge,Avenger,['Coupe'],{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Avenger-FrontSide_DOAVG981_505x350.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Caravan%20Passenger-FrontSide_DTCVN971_506x360.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Dakota Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Dakota%20Club%20Cab-FrontSide_DTDKE981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Dakota Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Dakota%20Regular%20Cab-FrontSide_DTDKR981_505x347.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Durango,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Durango-FrontSide_DTDUR981_505x373.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Grand Caravan Passenger,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Grand%20Caravan%20Passenger-Side_DTGCV981_505x345.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Intrepid,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Intrepid-FrontSide_DOINT981_505x358.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Neon,"['Sedan', 'Coupe']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Neon-FrontSide_DONEOHIGHSED982_505x364.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Neon-FrontSide_DONEOHIGHCPE983_505x364.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Dodge,Ram 1500 Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%201500%20Club%20Cab-FrontSide_DTPUE971_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 1500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%201500%20Quad%20Cab-FrontSide_DTPUE981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 1500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%201500%20Regular%20Cab-Side_DTPUR981_505x349.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 2500 Club Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%202500%20Club%20Cab-FrontSide_DTPUE971_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 2500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%202500%20Quad%20Cab-FrontSide_DTPUE981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 2500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%202500%20Regular%20Cab-FrontSide_DTPUR971_506x358.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 3500 Quad Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%203500%20Quad%20Cab-FrontSide_DTPUE981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram 3500 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%203500%20Regular%20Cab-FrontSide_DTPUR971_506x358.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Van 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Van%201500-Side_DTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Van 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Van%202500-Side_DTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Van 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Van%203500-Side_DTVAN981_505x371.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Wagon 1500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Wagon%201500-FrontSide_DTWAG981_505x331.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Wagon 2500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Wagon%202500-FrontSide_DTWAG981_505x331.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Ram Wagon 3500,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Ram%20Wagon%203500-FrontSide_DTWAG981_505x331.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Stratus,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Stratus-RearSide_DOSTR981_505x345.jpg?interpolation=high-quality&downsize=391:*'}
1998,Dodge,Viper,"['Convertible', 'Coupe']","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Viper-RearSide_DOVIPR982_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Dodge-Viper-FrontSide_DOVIP981_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Eagle,Talon,['Hatchback'],{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Eagle-Talon-FrontSide_EATAL971_506x361.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Club Wagon,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Club%20Wagon-FrontSide_FTCWG981_505x366.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Contour,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Contour-FrontSide_FOCON981_505x372.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Crown Victoria,['Sedan'],{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Crown%20Victoria-FrontSide_FOVIC981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Econoline E150 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Econoline%20E150%20Cargo-FrontSide_FTECO971_506x373.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Econoline E250 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Econoline%20E250%20Cargo-FrontSide_FTECO971_506x373.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Econoline E350 Cargo,['Van/Minivan'],{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Econoline%20E350%20Cargo-FrontSide_FTECO971_506x373.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Escort,"['Sedan', 'Coupe', 'Wagon']","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Escort-FrontSide_FOESC989_505x366.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Escort-FrontSide_FOESCLXWAG973_505x296.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Escort-FrontSide_FOESCZX2981_505x355.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Ford,Expedition,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Expedition-FrontSide_FTXPD981_503x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Explorer,['SUV'],{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Explorer-FrontSide_FTXPL2D981_505x374.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,F150 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-F150%20Regular%20Cab-FrontSide_FT15R981_506x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,F150 Super Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-F150%20Super%20Cab-FrontSide_FT15E981_505x369.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,F250 Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-F250%20Regular%20Cab-FrontSide_FT15R981_506x375.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,F250 Super Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-F250%20Super%20Cab-FrontSide_FT15E981_505x369.jpg?interpolation=high-quality&downsize=391:*'}
1998,Ford,Mustang,"['Coupe', 'Convertible']","{'Convertible': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Mustang-RearSide_FOMUS970_505x374.jpg?interpolation=high-quality&downsize=391:*'}"
1998,Ford,Ranger Regular Cab,['Pickup'],{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1998/1998-Ford-Ranger%20Regular%20Cab-FrontSide_FTRGR981_505x372.jpg?interpolation=high-quality&downsize=391:*'}
